Note	Frequency (21316 in total)
r/4	4
rules	4
same	4
saved	4
sees	4
single	4
specifically	4
stacked	4
steal	4
stop	4
swine	4
t10	4
t15	4
t4:	4
t8:	4
thonk	4
urgh	4
use	4
variant	4
w5	4
wonder	4
worked	4
yep	4
!!!	3
#2	3
(	3
(-2)	3
..	3
13	3
22:	3
23	3
28:	3
29:	3
30:	3
34:	3
36:	3
37:	3
3:	3
3s	3
42:	3
4head	3
5's	3
90%	3
:d	3
:eyes:	3
?????????	3
[b4]	3
[r4]	3
a:	3
again	3
ahh	3
allow	3
animex	3
another	3
anti	3
anyways	3
apparently	3
b34	3
back	3
become	3
blacks	3
blaze	3
bluff)	3
bluffed	3
bombs	3
boring	3
bro	3
broken	3
burn	3
clearly	3
cming	3
deal	3
distribution	3
enough	3
equally	3
erm	3
expect	3
finessed	3
fml	3
focused	3
g/1	3
g23	3
g45	3
given	3
gray	3
greens	3
ha	3
happen	3
happened	3
happening	3
happens	3
hesitation	3
hmmm	3
hoping	3
ignore	3
ignoring	3
imp	3
important	3
jones	3
jump	3
keep	3
koo	3
lanvin	3
least	3
legal	3
let's	3
lets	3
letting	3
literally	3
lucky	3
matter	3
melwen	3
messed	3
mice	3
misplayed	3
new	3
nooo	3
noooo	3
ohh	3
omni	3
ook	3
order	3
own	3
p/1	3
pablo	3
pdb	3
poor	3
pray	3
ptd	3
purples	3
puzzle	3
r/1	3
r3)	3
r34	3
realize	3
reasons	3
redistribute	3
risky	3
saves	3
say	3
screaming	3
skip	3
someone	3
soo	3
srs	3
stalling	3
suboptimal	3
t14:	3
t3	3
target	3
targets	3
tell	3
telling	3
than	3
them	3
theoretically	3
thingy	3
tsk	3
u2	3
uh	3
uhhhh	3
understand	3
useful	3
whatever	3
where	3
wheres	3
who	3
whoops	3
whyyy	3
wont	3
worse	3
write	3
wyd	3
y/2	3
y24	3
yall	3
yb3	3
your	3
!???	2
'q	2
(!)	2
(ambig)	2
(b)	2
(b34	2
(but	2
(could	2
(ejection	2
(green)	2
(how	2
(in	2
(likely	2
(looks	2
(maybe	2
(me	2
(neg	2
(otherwise	2
(probably)	2
(tccm)	2
(this	2
(though	2
-1	2
......	2
100%	2
11	2
20:	2
21	2
28	2
32	2
4)	2
45:	2
53:	2
5cm	2
:	2
:((	2
>d	2
??????	2
[ambig]	2
[r1]	2
[r5]	2
[should	2
[y3]	2
[y5]	2
actual	2
aha	2
ahhhh	2
alt	2
amazing	2
ambiguity	2
ambiguous	2
annoyed	2
anxiety	2
assumed	2
assuming	2
avoiding	2
b2)	2
b24	2
best	2
bet	2
biggest	2
bit	2
blame	2
bm2	2
bm3	2
bother	2
break	2
bs	2
cannot	2
care	2
cause	2
check	2
choose	2
chose	2
clarify	2
cm'd	2
cmd	2
cont	2
convenient	2
convention	2
couldve	2
count	2
course	2
cue	2
curious	2
dang	2
danger	2
dangerous	2
dbignition	2
deepberi	2
defering	2
despite	2
direction	2
dobi	2
doesn't	2
duck	2
dumdum	2
duped	2
ejected	2
ejections	2
entertain	2
every	2
except	2
expected	2
expecting	2
ez	2
fact	2
fair	2
fake	2
fault	2
fear	2
figured	2
fine)	2
finee	2
finessing	2
five	2
fixy	2
florrat	2
forget	2
fp	2
fucking	2
funny	2
g/2	2
g/5	2
g1)	2
g5)	2
gb4	2
gg	2
gk3	2
goofed	2
gp3	2
green)	2
guide	2
haha	2
hahaha	2
honestly	2
hrm	2
hyphen	2
i'll	2
ignores	2
ihave	2
imo	2
info	2
information	2
jerry	2
k234	2
killing	2
kool's	2
kyle's	2
l3	2
lack	2
lanvin's	2
later	2
least)	2
leaves	2
left	2
legally	2
lelouch	2
lilliana	2
lock	2
locked	2
lololol	2
lord	2
lotem	2
low	2
m23	2
m234	2
m25	2
m3)	2
mad	2
making	2
marek	2
mark	2
marked	2
mel's	2
meme	2
mildly	2
mind	2
misprompts	2
most	2
moves	2
muddy	2
n125	2
n25	2
navy	2
nils	2
non	2
nonsensical	2
nor	2
normal	2
note	2
number	2
o	2
o23	2
o34	2
obvi	2
obviously	2
ooh	2
oopsy	2
other	2
our	2
oy	2
p34	2
p45	2
passing	2
patch	2
pestilent	2
plus	2
point	2
postmans	2
prevent	2
principle	2
prioing	2
priority	2
prolly	2
prompts	2
pulls	2
pushing	2
qb	2
r/2	2
r13	2
reads	2
respect	2
rev	2
rg1	2
ri2	2
ridiculous	2
rm4	2
rm5	2
rp	2
rp2	2
s1	2
s2	2
s3	2
sacrifice	2
safely	2
said	2
saving	2
score	2
she	2
shock	2
skipped	2
smart	2
somehow	2
soon	2
sorta	2
spend	2
sry	2
stale	2
starved	2
stole	2
stoopid	2
suck	2
surprise	2
t17	2
t23	2
t4	2
t5	2
theory	2
there's	2
thx	2
touching	2
tp	2
transfer	2
tricky	2
trusting	2
uhhhhh	2
um	2
unknown	2
unplayable	2
us	2
wants	2
were	2
whats	2
whoopsie	2
whyd	2
win	2
winning	2
witness	2
womp	2
world	2
worth	2
wouldve	2
wut	2
xmil	2
yg2	2
yg4	2
ym4	2
!!!!	1
!!!!!	1
!!!!!!!!	1
!!!?!	1
!!?!	1
!!?!!	1
!1	1
!?!!	1
!?!?!?#!@$r3t';welr'	1
!???!?!	1
!b	1
!b2	1
!p	1
!y2	1
\"any\"	1
\"b2\"	1
\"chop	1
\"correct\"	1
\"m2\"	1
\"p4\"	1
\"prio\"	1
\"skip\"	1
#abolish5stalls	1
%	1
(!!)	1
(1	1
(4	1
(??)	1
(actually	1
(are	1
(b5)	1
(because	1
(by)	1
(can	1
(can't	1
(clearly	1
(couldve	1
(db)	1
(delayed	1
(double	1
(failed)	1
(from	1
(g)	1
(g23)	1
(g3/b2/r2/k1/n?)	1
(g4	1
(he	1
(hesi)	1
(hey	1
(i'm	1
(ie	1
(if	1
(im	1
(io3)	1
(it	1
(kool	1
(lolol	1
(m1)	1
(m2)	1
(m3)	1
(m4)	1
(mel	1
(neither)	1
(nope	1
(now	1
(o5?)	1
(oh	1
(over	1
(p4	1
(play	1
(plays	1
(please	1
(pointless	1
(probably	1
(promised	1
(r2)	1
(r4	1
(r4)	1
(r5??)	1
(retroactively)	1
(s3)	1
(sorry	1
(speedup?)	1
(stall	1
(subopt	1
(there	1
(through	1
(unless	1
(unlikely	1
(unnecessary	1
(w4	1
(was?)	1
(well	1
(will	1
(with	1
(y/b	1
(y4	1
(y5	1
(ybki1)	1
(yet)	1
(yo2)	1
(you	1
(zam	1
)	1
*cries	1
*i*	1
*layered*	1
*smashes	1
+1?	1
-3	1
-4	1
->;	1
-__	1
-__---	1
....	1
.....	1
..........	1
............	1
..............	1
...?	1
0:	1
1)	1
1+1-1	1
1.00*	1
100%...	1
14	1
17	1
1?)	1
1ce	1
2's	1
20	1
25:	1
2;	1
2nd	1
3+2+0	1
35	1
39	1
39:	1
4's	1
4/not	1
44:	1
46:	1
47:	1
49:	1
4db	1
5/2	1
5/2/r3	1
50	1
50:	1
52:	1
5;	1
5ce	1
5pull	1
6)	1
:((((	1
:///	1
:d..	1
:thinking:	1
>(	1
>:d	1
?!	1
?!?!?!?!?!??!?!?!?!?!?!!	1
?)	1
??!	1
???!	1
???????	1
????????	1
??????????	1
@ambig	1
[-1]	1
[1]	1
[2]	1
[5]	1
[\\f]	1
[a3]	1
[b1]	1
[do	1
[empathy:	1
[first	1
[g3]	1
[g4]	1
[hanabi	1
[how	1
[i	1
[i5]	1
[m2	1
[o5]	1
[p3]	1
[r3]	1
[tccm	1
[terrible	1
[wow	1
[y24	1
[y4]	1
\\b2	1
\\b5	1
\\cm	1
\\f?	1
\\k3	1
\\m2	1
\\p3	1
\\pf	1
\\r3	1
\\r4	1
]	1
a-ok	1
absolutely	1
account	1
action	1
actually)	1
adrone	1
advanced	1
afpb	1
ag4	1
against	1
agh	1
agree	1
agrees	1
ahahahahahahahaha	1
ahead	1
ahhh	1
ahhhhh	1
aint	1
alive	1
allowing	1
allows	1
allt	1
alpha	1
already	1
alternative	1
alternatively	1
amusingly	1
an't	1
answer:	1
ant	1
anxieting	1
anybody	1
anyways)	1
ap3	1
applies	1
arbitrary	1
aren't	1
arly	1
asael	1
ass	1
assign	1
assumption	1
atrocious	1
attempt	1
attention	1
avoided	1
away	1
aww	1
ay4	1
b)	1
b/3	1
b/4	1
b/5	1
b125	1
b2(3)	1
b2/r2	1
b3...)	1
b3/r5	1
b35	1
b45	1
b:	1
ba2	1
ba3	1
baby	1
backwards	1
bad....)	1
bad;	1
bad]	1
baloney	1
banned	1
basically	1
basically)	1
baton	1
bcme	1
beginner	1
beginner's	1
believe	1
berry	1
better)	1
beware	1
bg(y)3	1
bg4	1
bgy3	1
bi4	1
bifurcated	1
bite	1
bk5	1
bleh	1
blfufed	1
blind)	1
blindplay	1
blindplays	1
blocked	1
blockers	1
bluff;	1
bm23	1
bm4	1
bomb-concious	1
bored	1
bp5	1
brain	1
broke	1
btdb	1
bubblegum	1
buhbye	1
bullet	1
burnt	1
butt	1
buttt	1
bw2	1
by2	1
by3	1
c(2)3	1
c2	1
c3	1
c4	1
c5	1
caitlin	1
call	1
card??]	1
cared	1
causes	1
chance	1
chances	1
chat	1
chops	1
chris	1
clarity	1
clear	1
clearer	1
clr	1
clued)	1
cmd)	1
codex	1
color)	1
color?)	1
coloring	1
colors	1
come	1
competition	1
complete	1
compromise	1
conditions	1
confuse	1
confused)	1
confusion	1
consec	1
considered	1
context)	1
conventionally	1
cory	1
corys	1
couldnt	1
counting	1
cristophe	1
critical	1
currently	1
da	1
danger)	1
dangit	1
dark	1
darn	1
db)	1
dda)	1
dead	1
decided	1
deckfucked	1
decks	1
deferal	1
defined	1
definitely	1
demonstrated	1
denchu	1
didn't	1
die?)	1
direct	1
directly	1
dirty	1
disambig	1
discharging	1
discuss	1
discussed	1
disjointed	1
distributed	1
doest	1
dont/	1
doubting	1
drawing	1
drew	1
easier	1
easy	1
echo	1
eff	1
efficiency	1
efficient	1
ehco	1
ehh	1
ejecting	1
eliclax	1
elimination	1
empathy:	1
enough)	1
ensure	1
espec	1
etc)	1
evil	1
exact	1
exactly)	1
exception	1
existed	1
expects	1
expressly	1
f2	1
f;	1
fails	1
fairly	1
fancy	1
few	1
fey's	1
ffs	1
figure	1
fillin	1
finally	1
find	1
finesse!!]	1
finesse)	1
finesse/helana	1
finished_success	1
fire	1
fishing	1
fix)	1
fix?)	1
fixable	1
fixing)	1
flori's	1
floriman	1
focuses	1
focusing	1
follow	1
following	1
forced	1
forces	1
forcing	1
forever	1
four	1
fucks	1
fully	1
fun	1
g/(1)	1
g/4	1
g14	1
g234	1
g4->	1
ga2	1
gamble	1
gb3	1
gen	1
generated	1
generating	1
gentleman's	1
give)	1
gives	1
gm3	1
go	1
go5	1
god	1
goes	1
good)	1
gp1	1
gp4	1
gr2)	1
grm	1
grr	1
guaranteed	1
gueess	1
guess)	1
guesss	1
guilt	1
guys	1
gyp3	1
half	1
happenign	1
happily	1
hat	1
havent	1
having	1
he's	1
hehe	1
helana	1
help	1
helping	1
helps	1
hence	1
hes	1
hesitating	1
hidden	1
high	1
higher	1
highly	1
hmmmm	1
hmmmmm	1
hmmmmmm	1
holy	1
hopefully	1
howd	1
huh;	1
humble	1
i11:	1
i12	1
i2)	1
i2..)	1
i2...)	1
ic	1
icant	1
idgi	1
idk)	1
idkk	1
ifucked	1
ig2	1
ignition	1
ill	1
illegal)	1
im23	1
imma	1
immediately	1
important)	1
indego	1
indicate	1
indicates	1
indirect	1
ine	1
ing	1
initially	1
intentionally	1
invalid	1
invert	1
ip4	1
is3	1
is?]	1
isee	1
it...)	1
it;s	1
it?]	1
jaypeg	1
jeff	1
joel	1
joking	1
juicy	1
k(3)4	1
k23	1
kakashi's	1
karen	1
keeping	1
keeps	1
kill	1
killed	1
kind	1
kinka	1
km5	1
knew	1
know)	1
knowledge	1
known;	1
l4	1
lazy	1
legit	1
leve	1
libster	1
lies	1
like...)	1
likewise	1
line)	1
lines	1
little	1
lmao)	1
lmfao)	1
load	1
locking	1
logic:	1
lol)	1
lol)...	1
lolno	1
looking	1
loong	1
loses	1
lots	1
lovely	1
lul)	1
lying	1
m2(3)	1
m2??)	1
m4)	1
m4/r4	1
