Note	Frequency (49719 in total)
!5s	1
!a2	1
!b!g!y;	1
!b)	1
!b2;	1
!b4;	1
!b?	1
!bi3;	1
!bo	1
!br	1
!c	1
!c1	1
!d	1
!g2?	1
!g5s1	1
!gb	1
!gbi;	1
!gbp	1
!gby	1
!gpym	1
!gw	1
!i?	1
!ibr;	1
!k3	1
!k4]	1
!k5	1
!kyb;	1
!l1	1
!m14	1
!m2..	1
!m2;	1
!m2?;	1
!m2[cm]	1
!m3?	1
!m5?	1
!n1;	1
!n4	1
!n5	1
!o1	1
!o2	1
!o4	1
!p!r	1
!p;	1
!pb	1
!pf	1
!qg	1
!r1;	1
!r2!m2	1
!r2!y2	1
!r2?	1
!r4;	1
!r5;	1
!rb;	1
!rpg	1
!ry	1
!t5	1
!u1	1
!u3	1
!w	1
!w5	1
!y15s	1
!y34	1
!y3?	1
!yb	1
!ybm	1
!yg	1
\"self	1
\"this	1
#2	1
(!b	1
(!b3	1
(!g	1
(!k1	1
(!p2	1
(!y4	1
(+b2	1
(+i2	1
(1?)	1
(2	1
(25)?	1
(5	1
(5%	1
(5?)	1
(6?)	1
(7?)	1
(8?)	1
([b1]	1
(and	1
(b)	1
(b3)	1
(b3??)	1
(b5	1
(chop	1
(clear	1
(contextually	1
(crap)	1
(depending	1
(do	1
(everyone	1
(focus	1
(forgot	1
(fringe	1
(g)	1
(g1)	1
(g2)	1
(g3	1
(g3)	1
(glad	1
(hard	1
(hidden?)	1
(how	1
(i)	1
(i3?)	1
(if	1
(it's	1
(just	1
(k2	1
(lhs)	1
(m)	1
(m1	1
(m1)	1
(m2	1
(m2?)	1
(m3?)	1
(m4)	1
(m4?)	1
(m4??)	1
(matching	1
(missed)	1
(much	1
(n5)	1
(never	1
(o2?)	1
(o3)	1
(o4	1
(o4)	1
(or	1
(p)	1
(p34)	1
(p4	1
(p4?)	1
(potentially	1
(r)	1
(r2	1
(r4	1
(self	1
(shocker!)	1
(should	1
(t)	1
(t5?)	1
(they	1
(unless	1
(watch	1
(y	1
(y1	1
(y2)	1
(y4)	1
(y4?)	1
*subtle	1
+4	1
+8	1
+r3	1
--	1
--->;	1
-->?	1
->??	1
.....	1
0.1	1
0;	1
0}	1
1's)	1
1/g2	1
123	1
12;	1
13;	1
13[f]	1
15[f]	1
15[kt]	1
15s	1
16	1
16[f]	1
17:	1
17[cm]	1
1;	1
1pp	1
1t	1
1}	1
2's?	1
2+	1
2/6	1
20[f]	1
21	1
21:	1
234	1
24	1
2pp;	1
2s	1
2x	1
3-bluff	1
3/i?	1
345	1
34n5	1
39[f]	1
3?\\	1
3p	1
4's!!	1
4's!!!!	1
4's??	1
4s	1
5)	1
5-pulled	1
5-pulled;	1
5[cm]?	1
5[cm]??????	1
5ce)	1
5cm?)	1
5cmed	1
5}	1
7)	1
8;	1
9;	1
:	1
:((	1
:(..	1
:-(	1
:/..	1
:cry:.	1
:p)	1
:sweat_smile:	1
:thonk:	1
<--	1
<3	1
<=2	1
=1	1
=3	1
=>	1
>:(	1
>>>>	1
?;	1
??7	1
??????	1
???????	1
????????	1
?????????	1
?????????/	1
???????????	1
??????????????/	1
?????????????????	1
?????????????????????/	1
????????????????????????????	1
????????????????????????????????????	1
[!5	1
[!5];	1
[!g45]	1
[!m4]...	1
[!n2]	1
[!n]	1
[!r][!b]	1
[!y2]	1
[!y]	1
[0]	1
[1	1
[1][kt]	1
[2]?	1
[45]	1
[4][kt]	1
[5cm];	1
[a	1
[a3	1
[a4];	1
[a5]	1
[b2]...	1
[c5]	1
[cm]...	1
[cm];	1
[cm]?????	1
[cm]t13:	1
[cm]t15:	1
[f][g3]	1
[f]b2?	1
[f]b3?	1
[f]inessed	1
[f]r1	1
[g	1
[g2y5]	1
[g3][f]	1
[g5[kt]	1
[gd]?	1
[i2	1
[i2]	1
[i4]	1
[i]	1
[k1	1
[k1]	1
[kt]t12:	1
[kt]t22:	1
[kt]t42:	1
[m2]	1
[m4]?	1
[m5	1
[m];	1
[my	1
[o1	1
[o3	1
[ocm]?	1
[p1]???	1
[p235	1
[p3	1
[p4]	1
[p]	1
[r1	1
[r15	1
[r34	1
[r4][f]	1
[r][kt]	1
[rgb2]	1
[ry2]	1
[sdcm]..	1
[t13]	1
[t24]	1
[t2]	1
[t31]	1
[t4	1
[t4]?	1
[tccm]??	1
[tcm];	1
[tcm]?	1
[tcm]??	1
[tocm]?	1
[u2]?	1
[u3]	1
[u4	1
[u5]	1
[u5]?	1
[u]?	1
[unclued][cm]	1
[utbcm]	1
[utfcm]	1
[w2	1
[w4]	1
[y2	1
[y3]?	1
[y5	1
[y5][kt]	1
[y]	1
[ys	1
a3>	1
abi	1
able	1
accel	1
accept	1
acceptable	1
actuallly	1
adrone	1
affect	1
agree	1
agreement	1
ah	1
albeit	1
allowable	1
always	1
animex	1
anna	1
annoying	1
anti	1
anxiety	1
anyone	1
anyway)	1
appreciate	1
around	1
art	1
asap	1
asb1	1
asleep	1
assigned	1
assumes	1
asume	1
asymmetric	1
atrocious	1
attempt	1
attention	1
avander's	1
avoid;	1
ayg	1
b)	1
b123	1
b124	1
b134	1
b13m3	1
b1[gd]	1
b1]	1
b2.b3	1
b2/3)	1
b2345m12345	1
b235	1
b2;	1
b2]	1
b3)	1
b3.g3	1
b3:	1
b3[f]	1
b4)	1
b4->	1
b4>	1
b5--->	1
b5;	1
b5?>	1
b5[fixme]	1
b5];	1
b;	1
ba	1
ba3	1
ba4	1
back	1
bad)	1
based	1
basically	1
becoming	1
before	1
beg	1
begs	1
behind	1
belives	1
below	1
beri	1
besides	1
bet	1
bgk	1
bgm	1
bi4	1
black)	1
blame	1
blast	1
blazes	1
blindplay	1
blocker	1
bluff\"	1
bluff?;	1
bluffed;	1
bluffing	1
bluffs	1
bm3	1
bm4	1
bmi	1
bo	1
booyah	1
bp2	1
bp3	1
breaking	1
browns	1
bs5	1
btocme	1
bwi	1
by4	1
by5i4	1
byp	1
byw	1
c1	1
c23)	1
c34?)	1
c4]	1
c5	1
canceled	1
card->	1
cares	1
chance)	1
changed;	1
cheat	1
choosing	1
chop-4	1
chose	1
chosen	1
christophe	1
clarification	1
clearest	1
clicked	1
cluable	1
clue:	1
clue;k34	1
clue?;	1
clue}	1
cm'ed	1
cm\\	1
cmd	1
cmon	1
cocoa	1
completely	1
conceivable	1
conceivably	1
concern	1
confidence	1
confirms	1
confusing	1
conservative	1
contex	1
context]	1
contextual	1
contradicted	1
convention	1
conventionally	1
convert	1
converts	1
convince	1
correctly	1
coulda	1
count	1
course	1
crappy	1
crit	1
critcal	1
critical--->	1
crossproduct	1
ctd	1
cute	1
cycled	1
d3	1
d34	1
d3]	1
dang	1
dangerously	1
day	1
dd	1
deal	1
deciding	1
decline	1
deduce	1
deep	1
defer	1
deferred	1
delaying	1
desirable	1
destroy	1
di	1
disabled	1
discharges	1
distance	1
dmoney's	1
doen't	1
doesnt	1
dog	1
doge	1
done	1
double-bluff?	1
double-play	1
dpe	1
drain	1
drawing	1
drop[cm]	1
dupe]	1
duped	1
duplicating	1
during	1
eagerly	1
earlier)	1
early-game	1
earth	1
easy	1
eevee	1
eff	1
efficiency	1
eh	1
ehh	1
ejecting	1
eli	1
elim>?	1
elim?;	1
eliminated	1
else	1
encodable	1
entirely	1
equally	1
erd	1
especially	1
every	1
everyone	1
exception	1
f***	1
f;	1
fafrd	1
failed/deferred	1
fair	1
false	1
fear	1
ffixed	1
figured	1
fill	1
fill-in.	1
fill-in;	1
finally	1
finesse;	1
fiora	1
fireheart	1
first)	1
fishy	1
fit	1
fixed;	1
fixes	1
focus;	1
focused	1
follower	1
follows	1
form	1
fourth	1
fowill	1
free-choice	1
fresh	1
fresh;	1
frustrating	1
fucked	1
fudge	1
fulfill	1
full	1
fully	1
fun	1
fwiw	1
g1+g4	1
g1234	1
g12m1	1
g15s	1
g1r1	1
g2.g3	1
g235	1
g2]	1
g3(m3)	1
g3-y5-y3-b4	1
g3]	1
g4)?	1
g4-->	1
g45;	1
g4[fixme]	1
g4p34	1
g5-->	1
g5->	1
g5[f]	1
g5[pf]	1
gb2	1
gb3	1
gbkm	1
gbm	1
gbm3	1
generate	1
genius	1
gk1	1
glad	1
gm3	1
go2	1
goodness	1
gotta	1
gp3	1
gpb	1
gr4[fixme]	1
gr5	1
grays	1
green;	1
green?)	1
gri	1
gro	1
gs15	1
gues	1
guessing	1
gyp	1
hahahaha	1
hahahahahaha	1
hahahahhaha	1
hand;	1
hand]	1
hands	1
happened	1
happening	1
harder	1
heard	1
hehehe	1
helana's	1
helpful	1
herself	1
hey	1
hm	1
hmmmm	1
hmmmmm	1
hmmmmmm	1
hmmmmmmmm	1
holding	1
honestly	1
hoooooo	1
huge	1
hvp)	1
hwaaaaat	1
hyphen	1
i've	1
i1)	1
i13	1
i13p4	1
i15s	1
i1;	1
i1];	1
i2)	1
i2>?	1
i2[fixme]	1
i3/r3	1
i3;	1
i3??)	1
i3?????????????????????????//	1
i4;	1
i5]	1
identity	1
igniton	1
imo	1
implied	1
imply	1
impossible;	1
impressive	1
inclined	1
including	1
increasing	1
inde's	1
indego's	1
indicate	1
indigo	1
inexplicable	1
infer	1
information)	1
infornation	1
insurance	1
intends	1
interesting	1
interp	1
interpetation	1
interpret	1
interpreted	1
introduced	1
inversion)	1
invert)	1
invoke	1
it\"	1
it)	1
jake	1
jaypeg	1
jeff	1
job	1
juicy	1
k23	1
k345	1
k4)	1
k45	1
k4;	1
karunty	1
kb4	1
keeping	1
keeps	1
ki2	1
ki5	1
kick	1
kilda's	1
kimbi's	1
kind	1
kinkaju	1
kinkajus	1
km	1
km1	1
km2	1
kw4	1
l1	1
l2	1
l23	1
late	1
left	1
left-most	1
legal	1
lel0uch	1
lelouch	1
lhs;	1
lib	1
libster	1
lie	1
lime	1
ll	1
load	1
lolol	1
lolololol	1
looked	1
lose	1
losing	1
love	1
lower	1
lt1	1
lvl	1
m1.g2	1
m1.k1	1
m1.n1	1
m12	1
m123	1
m1234	1
m12345	1
m15	1
m1;	1
m1]	1
m1s5	1
m2(34)	1
m2(might	1
m2)	1
m235	1
m25	1
m2??????????????????????????????????????????????????????????????????????????/	1
m3(	1
m3]	1
m4)	1
