Note	Frequency (17871 in total)
sloppy	11
u1	11
w1	11
we	11
bad	10
chop	10
elim	10
had	10
hesitation	10
k5	10
make	10
mistake	10
never	10
purple	10
somehow	10
t3	10
which	10
blaze	9
cards	9
clues	9
doesn't	9
fixme	9
life	9
many	9
off	9
ok	9
playable	9
r2e>	9
t2	9
there	9
turn	9
turnabout	9
wanted	9
!3	8
!p	8
about	8
bombs	8
browns	8
can't	8
discarded	8
does	8
double	8
fucked	8
important	8
locked	8
need	8
oop	8
rather	8
t1	8
these	8
time	8
unclued	8
work	8
y2e>	8
:p	7
already	7
could	7
g23	7
g2e>	7
god	7
he	7
hope	7
idea	7
isn't	7
kaboom	7
knows	7
lel	7
lhs	7
only	7
sadness	7
see	7
slot	7
soft	7
some	7
t12	7
t18	7
w4	7
were	7
23	6
3s	6
4g	6
:	6
:'(	6
[5]	6
aah	6
actually	6
after	6
agree	6
amy	6
b23	6
been	6
by	6
cmed	6
dies	6
eject	6
ever	6
fault	6
fill	6
first	6
focus	6
game	6
good	6
got	6
hate	6
i4e>	6
kill	6
kinda	6
man	6
necessary	6
pass	6
plays	6
priority	6
quite	6
r4e>	6
reds	6
then	6
understand	6
when	6
white	6
y23	6
y5e>	6
!1	5
4p	5
4w	5
8	5
:-o	5
:d	5
?	5
at	5
black	5
both	5
brown	5
c	5
charm	5
clued	5
could've	5
dunno	5
fake	5
garbage	5
gs	5
i2e>	5
instead	5
k1e>	5
l1	5
love	5
mistakes	5
n2e>	5
null	5
o	5
otherwise	5
pink	5
positional	5
pull	5
r23	5
sorts	5
start	5
t10	5
t5	5
tell	5
use	5
utd	5
variant	5
very	5
wasn't	5
way	5
worked	5
😵	5
!i	4
2s	4
2save	4
3p	4
3r	4
45	4
4y	4
5i	4
5s	4
:)	4
[y3]	4
a2	4
a4	4
again	4
another	4
b5e>	4
blues	4
choice	4
color	4
confusing	4
course	4
days	4
ejection	4
everyone	4
g3>	4
g5e>?	4
gave	4
gotten	4
hard	4
i've	4
k2e>	4
kinds	4
look	4
looked	4
lost	4
m23	4
m2e?>	4
much	4
n5e>	4
next	4
nothing	4
o34	4
o5	4
opc	4
over	4
p1e>	4
pulled	4
putain	4
reclue	4
say	4
suck	4
sucks	4
supposed	4
t13	4
t23	4
t24	4
t28	4
t31	4
t5>	4
t8	4
thinking	4
too	4
u2	4
u3	4
udd	4
well	4
y3e>	4
your	4
!m	3
!w	3
25	3
4s	3
5p	3
==	3
[!w]	3
[2]	3
[4]	3
[tccm]	3
ambig	3
any	3
anymore	3
anyone	3
apparently	3
b2e>	3
b3e>	3
baton	3
best	3
chris	3
don;t	3
duping	3
else	3
finess	3
finessed	3
forgot	3
frosty	3
g1e	3
g1e>	3
g2e	3
g3e>	3
go	3
going	3
great	3
greed	3
his	3
hmm	3
idiot	3
k34	3
k3k5>	3
knew	3
l4	3
l5	3
let	3
loaded	3
mango	3
move	3
moved	3
multi	3
n	3
n1e	3
n2/n5?	3
n25	3
n4e>?	3
nocm	3
ocm	3
other	3
pf	3
promised	3
prompt	3
rachy	3
same	3
self	3
someone	3
something	3
sometimes	3
special	3
t14	3
t20	3
t27	3
t35	3
t40	3
t9:	3
take	3
took	3
u4	3
u5	3
unintended	3
used	3
v1	3
w2e>?	3
w5	3
wait	3
wanna	3
want	3
where	3
won't	3
works	3
worried	3
y2e	3
y345	3
!5	2
!i5	2
!o	2
(i	2
0	2
2b	2
2i	2
2p	2
2y	2
3a	2
3g	2
4a	2
4db	2
5g	2
5y	2
:-/	2
;)	2
>	2
??	2
[!p]	2
[b3]	2
[b4]	2
[g4]	2
[i2]	2
[k3]	2
[p3]	2
[r2]	2
[r3]	2
[y1]	2
[y2]	2
absolutely	2
also	2
an	2
annoying	2
answer	2
anti	2
ass	2
attempt	2
available	2
b1e>	2
b34	2
b345	2
b4e>	2
b4e>?	2
bastard	2
bcme	2
believe	2
blacks	2
boom	2
bye	2
c2e>	2
certain	2
chance	2
chances	2
christophe	2
clearly	2
clueing	2
cm-ed.	2
cm-ed?	2
conventions	2
cool	2
crap	2
critical	2
damnit	2
db	2
def	2
distracted	2
dpe	2
earlier	2
enough	2
even	2
expecting	2
explain	2
fine	2
forever	2
free	2
fuuuu	2
g24	2
g45	2
g4e>	2
gb	2
gets	2
getting	2
gives	2
gk2	2
greedy	2
greens	2
gutter	2
happy	2
huge	2
i23	2
i5e>	2
ice	2
info	2
into	2
kenny	2
killed	2
l5e>	2
lanvins	2
layered	2
lels	2
level	2
line	2
long	2
lvl	2
m25	2
m5e>	2
making	2
markus'	2
max	2
mean	2
means	2
miracle	2
misclick	2
moves	2
nobody	2
nope	2
o23	2
occured	2
on'y	2
options	2
orange	2
p23	2
p24	2
p2e>	2
p34	2
ping-pong	2
plan	2
pretty	2
question	2
r2/	2
r3e>	2
read	2
reason	2
reasons	2
reverse	2
rg	2
rip	2
saved	2
saw	2
scream	2
screamed	2
screwed	2
sense	2
shoudl've	2
slow	2
somewhere>	2
stale	2
stalls	2
stole	2
stupidity	2
such	2
swine	2
t11	2
t15	2
t19	2
t19:	2
t21	2
t26	2
t32	2
t49	2
t6	2
t7	2
t9	2
table	2
talk	2
technically	2
tempo	2
terrible	2
thank	2
thing	2
think)	2
times	2
touch	2
treat	2
u35	2
unlikely	2
unpromptable	2
us	2
useless	2
v4e>	2
valetta	2
w2>	2
w2e>	2
w3e>	2
w4e>	2
what're	2
whether	2
who	2
world	2
worst	2
would've	2
wouldn't	2
write	2
y24	2
y34	2
y5>	2
yellows	2
yep	2
yes	2
}	2
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
!12	1
!b2	1
!blue	1
!crit	1
!g2	1
!g?	1
!i3	1
!m2	1
!m5	1
!o2	1
!purple	1
!r3	1
!r4	1
!s	1
!u2	1
!y3	1
!y5	1
(	1
(b3	1
(critical	1
(hopefully)	1
(likely	1
(must	1
(sad	1
)	1
....	1
/b4	1
10	1
10-1	1
100	1
11	1
13	1
15	1
18	1
245	1
2m	1
2op3	1
2r	1
2rgi	1
2w	1
3.4	1
3/4	1
34	1
3\\	1
3i	1
3m	1
3p/3b	1
3w	1
3y3	1
4)	1
4]	1
4b/4y?	1
4c	1
4dbs	1
4m	1
4r	1
5/	1
5a	1
5b	1
5m	1
5nd	1
5stall	1
5w	1
6	1
99.99%	1
:(...	1
:d.	1
????????????	1
???????????????????	1
[!3]	1
[!b]	1
[!g]	1
[!i]	1
[!k]	1
[!y]	1
[3	1
[3]	1
[5g]	1
[b]	1
[c]	1
[cm][!t3]	1
[don't	1
[g2]	1
[i3]	1
[k1	1
[k2]	1
[k4]	1
[knows]	1
[m2]	1
[m4]	1
[n1]	1
[n3]	1
[n4]	1
[n][!1]	1
[o5]	1
[p4]	1
[priority	1
[r]	1
[t3]	1
[t4]	1
[t4].	1
[trash]	1
[w]	1
][cm]	1
_automatish	1
a5	1
aaaah	1
aaah	1
account	1
afterall	1
aha	1
alive	1
almost	1
always	1
amazeballs	1
amazing	1
ambig/	1
anxiety	1
anything	1
anyway	1
apologies	1
aren\"t	1
asa	1
ask	1
asking	1
assume	1
atleast	1
attention	1
avoids	1
aw	1
away	1
awesome	1
b0	1
b1s	1
b2/3?	1
b2/4	1
b23i4	1
b2e	1
b2e>?	1
b2s>	1
b3/5?	1
b4*	1
b4>	1
b5>	1
back	1
bamboozled	1
based	1
batoned	1
beforehand	1
behind	1
believeing	1
beyond	1
bk2	1
blame	1
blaze-o-clock	1
blazed	1
blind	1
blocking	1
bloo	1
bloooooooo	1
bluff)	1
bluffed	1
bluffs	1
bm	1
bm1	1
bold	1
bonb	1
bonja	1
booooooooooooooooooooooooooooooooooo	1
bot's	1
bp	1
bp3	1
brain	1
brave	1
brink	1
bs	1
buys	1
c2	1
c3	1
call	1
cant'	1
care	1
case	1
cat's	1
cc	1
certaine	1
certainly	1
certified	1
chopmove	1
chose	1
christophe's	1
ciqo	1
clear	1
cloos	1
close	1
cm-ing	1
cm/	1
cming	1
cms	1
coffee	1
colors	1
colosally	1
colton	1
complete	1
completely	1
confused	1
considering	1
cops	1
corrected	1
coruse[f]	1
corys	1
couldn't	1
coz	1
cristophe	1
cw	1
dangerous	1
darkness	1
dear	1
death	1
deferred	1
dench	1
depending	1
derek	1
desync	1
desynced	1
detect	1
determine	1
dicscarding	1
didn;t	1
different	1
diginv	1
disacrd	1
discarding	1
discards	1
disscard	1
div	1
dobi	1
document	1
doens't	1
don\"t	1
dont	1
doubt	1
down	1
dragged	1
draw	1
draws	1
dream	1
dreamed	1
drink	1
duckess	1
duke	1
dup	1
early	1
easier	1
effed	1
effing	1
either	1
ejected	1
ejections	1
empathy	1
end	1
enlightning	1
entire	1
errrrrmmmm	1
exact	1
explanation	1
explect	1
extinction	1
extremely	1
ez	1
f3	1
f5	1
fair	1
fais	1
faith	1
fascination	1
figure	1
fil	1
fillin	1
finesseable	1
finesses	1
fish	1
fixing	1
flabbergasted	1
folks	1
forced	1
forgive	1
fpe	1
friend	1
friendship	1
ftw	1
fuckery	1
fulfilled	1
full	1
fuuuuuuuuuuuu	1
g/	1
g/y	1
g1>	1
g2/r2	1
g2/y2	1
g3/	1
g3/4	1
g3/g5?	1
g34	1
g5e>	1
games	1
gd	1
genuis	1
giving	1
goes	1
gone	1
gotcha	1
gp	1
gr	1
guessing	1
gween	1
hakha	1
hakha3's	1
hands	1
happening	1
happens	1
harsh	1
hated	1
heart	1
heartfelt	1
hello	1
help	1
helped	1
hi	1
high	1
hilarious	1
hindsight	1
hit	1
hmmmmm	1
hold	1
hoped	1
hopefullt	1
hopeing	1
hopw	1
hunch	1
i0	1
i3's	1
i3/	1
i3e>	1
i4/	1
i45	1
i5>	1
i;m	1
ideas	1
ifinesse	1
ignition	1
ignitions	1
im	1
immediately	1
indeed	1
indego's	1
indegos	1
insane	1
insanely	1
insight	1
instinct	1
intended	1
interesting	1
intsted	1
inv	1
inversion	1
invert	1
inverted	1
involved	1
isn'g	1
isn'r	1
isnt	1
it'll	1
joke	1
k23	1
k24	1
k3\\	1
k3e>	1
k4e>	1
k5e>	1
ka	1
katian	1
kek	1
kept	1
kevin	1
kids	1
kind	1
kopen	1
l	1
l11	1
lanvin's	1
last	1
later	1
left	1
lelouch	1
lie	1
lies	1
likepy	1
likwly	1
lime	1
literally	1
little	1
living	1
load	1
looking	1
lord	1
lot	1
low	1
lp1	1
lt	1
lucky	1
m.r	1
m1b234	1
m1e>	1
m24	1
m2]	1
m2e>	1
m3>	1
m4/	1
m4e>	1
m5>	1
magic	1
makes	1
matches	1
matching	1
may	1
me/	1
meant	1
mega	1
mel	1
mention	1
messed	1
metal	1
middle	1
might	1
minute	1
misprompt	1
miss	1
missed]	1
mistkaes	1
motherfucker	1
ms	1
mt	1
muddy	1
muhc	1
multiple	1
myself	1
mystery	1
n1?m1?	1
n1e>	1
n1e>?	1
n23	1
n24	1
n3>	1
n3e>	1
n45	1
n4>	1
needs	1
neg	1
nitrate	1
nitrates	1
non	1
np[e	1
null3	1
o234	1
o24	1
o2e>	1
o2m3	1
o5>	1
occasions	1
oi	1
old	1
omg	1
omni	1
omnis	1
on;	1
on;y	1
one's	1
one)	1
open	1
option	1
or1	1
order	1
own	1
oy4	1
p1235	1
p234	1
p2345	1
p2>	1
p3/y3	1
p345	1
p3e>	1
p4/b4?	1
p4/r4	1
p45	1
p5e	1
p5e>	1
painful	1
palys	1
panicked	1
parent	1
particular	1
payable	1
permission	1
person	1
perspective	1
phase	1
ping	1
pink/multi	1
pinks	1
pipers	1
pl	1
playable<	1
played.m2	1
pleasee	1
plz	1
point	1
pong	1
possum	1
potential	1
pov	1
pp	1
previous	1
prism	1
prism2e>	1
probably	1
problem	1
prophetic	1
ps	1
ps1	1
purple)	1
purpleeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	1
purples	1
push	1
pushed	1
put	1
pyr4	1
qu'est-ce	1
que	1
r/	1
r1>	1
r1e>	1
r1y1g2b2b3p1	1
r234	1
r2345	1
r3/4?	1
r34	1
r345	1
r4/5?	1
r45	1
r4>	1
r5e	1
rach	1
realised	1
realize	1
reall.y	1
really)	1
recluing	1
red3	1
red>	1
redistribute	1
reen	1
required	1
requires	1
resolved	1
respect	1
respond	1
reversed	1
risk	1
rk	1
rob	1
robense	1
rp3	1
rs1	1
rw	1
ry	1
s	1
s/r2	1
s1	1
s2	1
s3n2	1
s4	1
s5	1
safe	1
safely	1
scared	1
score	1
screaming	1
scroo	1
sdcm	1
second	1
seconds	1
seemed	1
seems	1
separate	1
sephiroth	1
seriously	1
shall	1
shiould	1
shoould	1
shou;d've	1
should;ve	1
should\\ve	1
shouldn't	1
show	1
sin	1
situation	1
sleeping	1
sloppys	1
sneaky	1
someday	1
somewhere	1
soon	1
space	1
spot	1
squi	1
squi's	1
squirrel	1
started	1
starting	1
status	1
steal	1
stealing	1
still	1
stolen	1
stomping	1
strange	1
strong	1
stuck	1
stumped	1
stupidest	1
stupud	1
suboptimal	1
subtle	1
sufficient	1
suit	1
surprise	1
sus	1
suspicion	1
syrah	1
t16	1
t17	1
t17:	1
t22	1
t23:	1
t24:	1
t25	1
t29	1
t30	1
t33:	1
t35:	1
t37	1
t38	1
t3:	1
t3?m3?	1
t3e>	1
t41	1
t42	1
t43	1
t44	1
t45	1
t4:	1
t51	1
t55	1
t6:	1
t:22	1
t:25:	1
target	1
tbh	1
tcm	1
teal	1
tense	1
test	1
tf	1
than	1
that's	1
their	1
them	1
thiking	1
thiknig	1
thiks	1
thin	1
things	1
this'll	1
thnk	1
throw	1
tm	1
totally	1
tough	1
tourches	1
traash	1
treated	1
treen	1
trusted	1
tu	1
twice	1
two	1
u	1
u-turn	1
u1e>	1
u23	1
u2e>	1
u45	1
u5e>	1
ui	1
un'cmed?	1
understood	1
unfortunatley	1
ungettable	1
unknown	1
unless	1
utd\\	1
v1e>	1
v2	1
v3	1
venhance	1
vindicated	1
vindication	1
visible	1
waaaat	1
waited	1
wanting	1
wants	1
wasn\\t	1
we're	1
weak	1
whai	1
whatever	1
whites	1
whole	1
whyyyyyyyyyyyyyyyyyyy	1
wish	1
wished	1
witt	1
wondered	1
wondering	1
wont'	1
woof	1
worth	1
wow	1
written	1
wrongly	1
wtf>	1
wy4	1
y1e->	1
y1e>	1
y2i2	1
y3.g3	1
y45	1
y4e	1
y4e>	1
y50	1
ybgp	1
year	1
ym5	1
🎅🏻	1
👻	1
😆	1
😋	1
😾	1
🤓	1
🤔	1
