Player	Game id	Variant	BDR
indego	634223	Omni & Muddy Rainbow (6 Suits)	10
indego	417287	Color Mute (5 Suits)	7
indego	423940	Dark Brown (6 Suits)	7
indego	429823	Up or Down & Rainbow (6 Suits)	7
indego	378800	No Variant	6
indego	378964	No Variant	6
indego	381928	Prism (6 Suits)	6
indego	390283	Prism Reversed (6 Suits)	6
indego	400159	Black & Pink (6 Suits)	6
indego	427487	White-Fives & Rainbow (6 Suits)	6
indego	452016	Pink & Omni (6 Suits)	6
indego	484314	Up or Down & Omni (5 Suits)	6
indego	490292	Rainbow & Brown (6 Suits)	6
indego	523033	Brown (6 Suits)	6
indego	527311	6 Suits	6
indego	571824	White (6 Suits)	6
indego	590263	Up or Down & Omni (6 Suits)	6
indego	592462	Black & Omni (6 Suits)	6
indego	316155	No Variant	5
indego	378810	No Variant	5
indego	381710	White Reversed (6 Suits)	5
indego	381867	White (6 Suits)	5
indego	383198	Black (6 Suits)	5
indego	384994	Rainbow (6 Suits)	5
indego	388491	White (6 Suits)	5
indego	389458	No Variant	5
indego	390922	Up or Down (6 Suits)	5
indego	391378	Up or Down & White (6 Suits)	5
indego	394988	Black (6 Suits)	5
indego	395828	Special Mix (5 Suits)	5
indego	401390	Dual-Color Mix	5
indego	404505	Dual-Color Mix	5
indego	408006	Pink-Ones & Black (6 Suits)	5
indego	416043	Brown (6 Suits)	5
indego	417177	No Variant	5
indego	419994	Rainbow (6 Suits)	5
indego	425143	Pink (6 Suits)	5
indego	430141	Up or Down & Null (5 Suits)	5
indego	430957	Null (6 Suits)	5
indego	435699	Prism (5 Suits)	5
indego	445691	Brown & Null (5 Suits)	5
indego	449704	Pink (5 Suits)	5
indego	454191	Omni (6 Suits)	5
indego	466819	Brown (6 Suits)	5
indego	479273	Clue Starved & White (5 Suits)	5
indego	479311	Up or Down & Brown (6 Suits)	5
indego	481155	Black & Brown (6 Suits)	5
indego	482067	Rainbow (6 Suits)	5
indego	486461	Black & Light Pink (6 Suits)	5
indego	493569	Extremely Ambiguous & Light Pink (6 Suits)	5
indego	498442	Up or Down & Null (6 Suits)	5
indego	512056	Up or Down & Null (5 Suits)	5
indego	513046	Dual-Color & Cocoa Rainbow (6 Suits)	5
indego	517750	Pink & Gray Pink (6 Suits)	5
indego	517778	Brown & Omni (6 Suits)	5
indego	521317	Up or Down & Prism (5 Suits)	5
indego	521347	Up or Down & Prism (5 Suits)	5
indego	528198	Light-Pink-Ones & Omni (6 Suits)	5
indego	528830	Brown & Light Pink (6 Suits)	5
indego	529410	Pink-Ones & White (6 Suits)	5
indego	530630	Ambiguous Mix	5
indego	545806	Extremely Ambiguous & Dark Omni (6 Suits)	5
indego	550099	Rainbow & Omni (6 Suits)	5
indego	562291	Dark Omni (5 Suits)	5
indego	576339	Muddy Rainbow & Light Pink (6 Suits)	5
indego	592554	Clue Starved (6 Suits)	5
indego	639300	Up or Down & Omni (6 Suits)	5
indego	379869	No Variant	4
indego	382858	Rainbow (5 Suits)	4
indego	382923	Rainbow (6 Suits)	4
indego	383922	Reversed (6 Suits)	4
indego	384219	No Variant	4
indego	384918	Rainbow & Prism (6 Suits)	4
indego	387195	Prism (6 Suits)	4
indego	390396	Black & White (5 Suits)	4
indego	391230	No Variant	4
indego	394337	No Variant	4
indego	396556	Dual-Color Mix	4
indego	403022	Brown (6 Suits)	4
indego	404467	No Variant	4
indego	405068	Prism (6 Suits)	4
indego	405102	No Variant	4
indego	406308	White-Ones & Prism (6 Suits)	4
indego	407180	Dual-Color & Rainbow (6 Suits)	4
indego	407680	Pink & Prism (5 Suits)	4
indego	408831	No Variant	4
indego	409067	Black & White (6 Suits)	4
indego	409415	Dark Rainbow (6 Suits)	4
indego	409808	Black (6 Suits)	4
indego	410893	Dual-Color Mix	4
indego	414199	Black (6 Suits)	4
