Player	Game id	Variant	BDR
sjdrodge	39819	Gray (6 Suits)	8
sjdrodge	20905	6 Suits	7
sjdrodge	20148	Rainbow (6 Suits)	6
sjdrodge	20517	Dark Rainbow (6 Suits)	6
sjdrodge	22543	Rainbow (6 Suits)	6
sjdrodge	27508	Black (6 Suits)	6
sjdrodge	30125	Rainbow (6 Suits)	6
sjdrodge	30407	Black & Rainbow (6 Suits)	6
sjdrodge	222153	Rainbow (6 Suits)	6
sjdrodge	307414	Rainbow (6 Suits)	6
sjdrodge	583116	Pink & Brown (6 Suits)	6
sjdrodge	19422	Rainbow (6 Suits)	5
sjdrodge	19425	Rainbow (6 Suits)	5
sjdrodge	20147	No Variant	5
sjdrodge	20367	Rainbow (6 Suits)	5
sjdrodge	21462	White (6 Suits)	5
sjdrodge	23112	White (6 Suits)	5
sjdrodge	23420	White (6 Suits)	5
sjdrodge	31220	Rainbow (5 Suits)	5
sjdrodge	34434	6 Suits	5
sjdrodge	36110	No Variant	5
sjdrodge	39387	Brown (6 Suits)	5
sjdrodge	41302	No Variant	5
sjdrodge	51744	Rainbow (6 Suits)	5
sjdrodge	60129	Rainbow (6 Suits)	5
sjdrodge	61072	No Variant	5
sjdrodge	62175	No Variant	5
sjdrodge	134296	Rainbow (6 Suits)	5
sjdrodge	180782	Black (6 Suits)	5
sjdrodge	255200	No Variant	5
sjdrodge	265581	Dual-Color (6 Suits)	5
sjdrodge	308052	Rainbow (6 Suits)	5
sjdrodge	412205	No Variant	5
sjdrodge	435583	No Variant	5
sjdrodge	502316	Null (5 Suits)	5
sjdrodge	503695	Null (5 Suits)	5
sjdrodge	523958	Up or Down (6 Suits)	5
sjdrodge	548168	No Variant	5
sjdrodge	576208	Pink & Prism (6 Suits)	5
sjdrodge	703093	No Variant	5
sjdrodge	792969	No Variant	5
sjdrodge	19419	Rainbow (6 Suits)	4
sjdrodge	19441	Rainbow (6 Suits)	4
sjdrodge	19488	No Variant	4
sjdrodge	19497	No Variant	4
sjdrodge	20167	No Variant	4
sjdrodge	20358	No Variant	4
sjdrodge	20412	No Variant	4
sjdrodge	20457	Rainbow (6 Suits)	4
sjdrodge	20511	White (6 Suits)	4
sjdrodge	20513	White (6 Suits)	4
sjdrodge	20783	No Variant	4
sjdrodge	20950	Ambiguous (6 Suits)	4
sjdrodge	21050	Ambiguous & Rainbow (5 Suits)	4
sjdrodge	21060	Very Ambiguous (6 Suits)	4
sjdrodge	23004	Very Ambiguous (6 Suits)	4
sjdrodge	23437	White (6 Suits)	4
sjdrodge	24946	Color Blind (6 Suits)	4
sjdrodge	25333	4 Suits	4
sjdrodge	26414	No Variant	4
sjdrodge	26433	Dual-Color (6 Suits)	4
sjdrodge	27349	No Variant	4
sjdrodge	28059	Rainbow (5 Suits)	4
sjdrodge	28106	Very Ambiguous (6 Suits)	4
sjdrodge	29503	No Variant	4
sjdrodge	30393	Gray (6 Suits)	4
sjdrodge	30541	Pink (6 Suits)	4
sjdrodge	31071	No Variant	4
sjdrodge	31850	Rainbow (6 Suits)	4
sjdrodge	33345	Black (6 Suits)	4
sjdrodge	36439	Rainbow (5 Suits)	4
sjdrodge	38322	No Variant	4
sjdrodge	42448	Rainbow (5 Suits)	4
sjdrodge	43948	No Variant	4
sjdrodge	44482	Brown & Gray (6 Suits)	4
sjdrodge	46086	Brown (6 Suits)	4
sjdrodge	46809	No Variant	4
sjdrodge	48227	No Variant	4
sjdrodge	48379	No Variant	4
sjdrodge	50830	Cow & Pig (6 Suits)	4
sjdrodge	60436	White (5 Suits)	4
sjdrodge	74919	Black & Pink (6 Suits)	4
sjdrodge	75606	Rainbow & White (5 Suits)	4
sjdrodge	77420	White & Brown (5 Suits)	4
sjdrodge	78903	No Variant	4
sjdrodge	97647	4 Suits	4
sjdrodge	108497	Dark Brown (6 Suits)	4
sjdrodge	115528	No Variant	4
sjdrodge	130339	Rainbow (6 Suits)	4
sjdrodge	221683	Rainbow (6 Suits)	4
sjdrodge	227815	White & Brown (5 Suits)	4
sjdrodge	262299	Dual-Color (6 Suits)	4
sjdrodge	266604	Dual-Color (6 Suits)	4
sjdrodge	268850	Rainbow & White (6 Suits)	4
sjdrodge	271631	Rainbow (6 Suits)	4
sjdrodge	282242	White (6 Suits)	4
sjdrodge	376702	Rainbow (6 Suits)	4
sjdrodge	378952	Up or Down & Brown (5 Suits)	4
sjdrodge	380822	No Variant	4
sjdrodge	406384	Gray (5 Suits)	4
sjdrodge	427508	4 Suits	4
sjdrodge	468146	Null (6 Suits)	4
sjdrodge	469397	Rainbow & Gray Pink (6 Suits)	4
sjdrodge	499637	No Variant	4
sjdrodge	522309	No Variant	4
sjdrodge	544383	No Variant	4
sjdrodge	580721	Clue Starved & Omni (6 Suits)	4
sjdrodge	581680	Black (6 Suits)	4
sjdrodge	590308	Null & Light Pink (5 Suits)	4
sjdrodge	665555	Clue Starved & Omni (6 Suits)	4
sjdrodge	698028	No Variant	4
sjdrodge	737799	Cocoa Rainbow (6 Suits)	4
sjdrodge	759532	Null-Ones (5 Suits)	4
sjdrodge	765790	No Variant	4
sjdrodge	781140	Rainbow (6 Suits)	4
sjdrodge	19429	Rainbow (6 Suits)	3
sjdrodge	19561	No Variant	3
sjdrodge	19660	No Variant	3
sjdrodge	19665	No Variant	3
sjdrodge	19918	Rainbow (6 Suits)	3
sjdrodge	19935	Rainbow (6 Suits)	3
sjdrodge	20330	Rainbow (6 Suits)	3
sjdrodge	20413	No Variant	3
sjdrodge	20515	Dark Rainbow (6 Suits)	3
sjdrodge	20677	6 Suits	3
sjdrodge	20681	Rainbow (5 Suits)	3
sjdrodge	20808	6 Suits	3
sjdrodge	20873	4 Suits	3
sjdrodge	20883	Black (6 Suits)	3
sjdrodge	20910	6 Suits	3
sjdrodge	20997	6 Suits	3
sjdrodge	21061	Very Ambiguous (6 Suits)	3
sjdrodge	21064	Very Ambiguous (6 Suits)	3
sjdrodge	21590	Up or Down (6 Suits)	3
