Player	Game id	Variant	BDR
florrat2	2950	Rainbow (6 Suits)	8
florrat2	6024	Rainbow (6 Suits)	8
florrat2	3072	Rainbow (6 Suits)	7
florrat2	3349	Black (6 Suits)	7
florrat2	4116	Dual-Color (6 Suits)	7
florrat2	6207	Rainbow (6 Suits)	7
florrat2	15015	Rainbow (6 Suits)	7
florrat2	3797	Dual-Color (6 Suits)	6
florrat2	3891	Rainbow (6 Suits)	6
florrat2	4059	6 Suits	6
florrat2	5469	Very Ambiguous (6 Suits)	6
florrat2	5629	Rainbow (6 Suits)	6
florrat2	7122	Rainbow (6 Suits)	6
florrat2	7227	Rainbow (6 Suits)	6
florrat2	13431	No Variant	6
florrat2	26018	Duck (6 Suits)	6
florrat2	307414	Rainbow (6 Suits)	6
florrat2	583116	Pink & Brown (6 Suits)	6
florrat2	2945	Black (6 Suits)	5
florrat2	3327	Rainbow (6 Suits)	5
florrat2	3527	Very Ambiguous (6 Suits)	5
florrat2	3660	No Variant	5
florrat2	3775	Rainbow (6 Suits)	5
florrat2	3803	Rainbow (6 Suits)	5
florrat2	3838	Rainbow (6 Suits)	5
florrat2	4016	Black (6 Suits)	5
florrat2	4067	Rainbow (6 Suits)	5
florrat2	5105	6 Suits	5
florrat2	5185	Rainbow (6 Suits)	5
florrat2	5770	Rainbow (6 Suits)	5
florrat2	6530	Rainbow (6 Suits)	5
florrat2	6658	6 Suits	5
florrat2	7185	Black (6 Suits)	5
florrat2	7231	Rainbow (6 Suits)	5
florrat2	7366	Black (6 Suits)	5
florrat2	7535	Dark Rainbow (6 Suits)	5
florrat2	7666	Dark Rainbow (6 Suits)	5
florrat2	7735	Rainbow (6 Suits)	5
florrat2	10832	Dark Rainbow (6 Suits)	5
florrat2	11663	Rainbow (6 Suits)	5
florrat2	11768	Black & Dark Rainbow (6 Suits)	5
florrat2	12389	Dual-Color (6 Suits)	5
florrat2	13049	Rainbow (6 Suits)	5
florrat2	14274	Dual-Color (6 Suits)	5
florrat2	14649	Dark Rainbow (6 Suits)	5
florrat2	18821	Ambiguous (6 Suits)	5
florrat2	18994	White (6 Suits)	5
florrat2	31740	Brown (6 Suits)	5
florrat2	31744	Brown (6 Suits)	5
florrat2	38469	Brown (6 Suits)	5
florrat2	39387	Brown (6 Suits)	5
florrat2	52079	Up or Down & Rainbow (6 Suits)	5
florrat2	52563	Up or Down & Pink (6 Suits)	5
florrat2	308052	Rainbow (6 Suits)	5
florrat2	2939	Dual-Color (6 Suits)	4
florrat2	2952	No Variant	4
florrat2	3090	Dual-Color & Rainbow (6 Suits)	4
florrat2	3095	Rainbow (6 Suits)	4
florrat2	3260	Rainbow (6 Suits)	4
florrat2	3263	Rainbow (6 Suits)	4
florrat2	3461	Ambiguous (6 Suits)	4
florrat2	3530	No Variant	4
florrat2	3661	No Variant	4
florrat2	3679	6 Suits	4
florrat2	3714	Color Blind (6 Suits)	4
florrat2	3773	Rainbow (6 Suits)	4
florrat2	3788	Rainbow (6 Suits)	4
florrat2	3816	Rainbow (6 Suits)	4
florrat2	3863	6 Suits	4
florrat2	4065	Rainbow (6 Suits)	4
florrat2	4105	No Variant	4
florrat2	4113	Dual-Color (6 Suits)	4
florrat2	4378	Very Ambiguous (6 Suits)	4
florrat2	4442	Rainbow (6 Suits)	4
florrat2	4699	Rainbow (6 Suits)	4
florrat2	4722	No Variant	4
florrat2	4954	Rainbow (6 Suits)	4
florrat2	5119	6 Suits	4
florrat2	5131	6 Suits	4
florrat2	5320	Dual-Color & Rainbow (6 Suits)	4
florrat2	5488	Dual-Color & Rainbow (6 Suits)	4
florrat2	5496	Color Blind (6 Suits)	4
florrat2	5607	Rainbow (6 Suits)	4
florrat2	5619	6 Suits	4
florrat2	6019	Rainbow (6 Suits)	4
florrat2	6041	Rainbow (6 Suits)	4
florrat2	6150	Dual-Color (6 Suits)	4
florrat2	6158	Black (6 Suits)	4
florrat2	6365	Rainbow (6 Suits)	4
florrat2	6517	Rainbow (6 Suits)	4
florrat2	6531	Rainbow (6 Suits)	4
florrat2	6698	Dual-Color (6 Suits)	4
florrat2	6864	6 Suits	4
florrat2	7116	Rainbow (6 Suits)	4
florrat2	7243	Black (6 Suits)	4
florrat2	7314	Black (6 Suits)	4
florrat2	7437	Dual-Color (6 Suits)	4
florrat2	7506	Black (6 Suits)	4
florrat2	7546	Dual-Color (6 Suits)	4
florrat2	7567	Black & Dark Rainbow (6 Suits)	4
florrat2	7579	6 Suits	4
florrat2	7916	Black (6 Suits)	4
