Player	Game id	Variant	BDR
DMoney	701551	6 Suits	7
DMoney	43721	6 Suits	6
DMoney	44370	6 Suits	6
DMoney	719926	Omni-Ones & Prism (6 Suits)	6
DMoney	735543	Black & Rainbow (6 Suits)	6
DMoney	737281	Omni & Muddy Rainbow (6 Suits)	6
DMoney	748544	Omni & Muddy Rainbow (6 Suits)	6
DMoney	775049	Muddy Rainbow & Prism (6 Suits)	6
DMoney	44114	Black (6 Suits)	5
DMoney	44366	6 Suits	5
DMoney	44815	Rainbow (5 Suits)	5
DMoney	47561	No Variant	5
DMoney	47744	No Variant	5
DMoney	54979	White (6 Suits)	5
DMoney	56001	No Variant	5
DMoney	60813	Up or Down & Rainbow (6 Suits)	5
DMoney	64931	Black & Rainbow (6 Suits)	5
DMoney	217309	Rainbow (6 Suits)	5
DMoney	219968	No Variant	5
DMoney	222112	Rainbow (6 Suits)	5
DMoney	225684	Rainbow & Brown (6 Suits)	5
DMoney	227355	Dual-Color & Black (6 Suits)	5
DMoney	228177	Rainbow (6 Suits)	5
DMoney	230296	Brown (6 Suits)	5
DMoney	307617	Black (5 Suits)	5
DMoney	313279	Black & Light Pink (6 Suits)	5
DMoney	318869	Black & Omni (6 Suits)	5
DMoney	321839	Black & Omni (6 Suits)	5
DMoney	321863	Black & Omni (6 Suits)	5
DMoney	321897	Black & Omni (6 Suits)	5
DMoney	731813	White-Ones & Brown (5 Suits)	5
DMoney	740245	Rainbow-Ones & Pink (6 Suits)	5
DMoney	740612	Rainbow-Ones & White (6 Suits)	5
DMoney	746453	Rainbow & Dark Pink (6 Suits)	5
DMoney	759053	Light-Pink-Ones & Dark Pink (6 Suits)	5
DMoney	760270	Black & Pink (6 Suits)	5
DMoney	764862	Prism & Gray (6 Suits)	5
DMoney	781254	Pink-Ones & Rainbow (6 Suits)	5
DMoney	43204	No Variant	4
DMoney	43707	6 Suits	4
DMoney	43891	Black (6 Suits)	4
DMoney	44341	6 Suits	4
DMoney	44367	6 Suits	4
DMoney	45084	Black (5 Suits)	4
DMoney	47257	Pink (5 Suits)	4
DMoney	47388	White (6 Suits)	4
DMoney	47426	Rainbow (6 Suits)	4
DMoney	47961	No Variant	4
DMoney	48547	Brown (5 Suits)	4
DMoney	48708	No Variant	4
DMoney	50697	Null (6 Suits)	4
DMoney	51548	Up or Down (6 Suits)	4
DMoney	51879	Color Mute (5 Suits)	4
DMoney	54089	Up or Down & Rainbow (6 Suits)	4
DMoney	55975	Dark Pink (6 Suits)	4
DMoney	55990	No Variant	4
DMoney	57204	Up or Down (6 Suits)	4
DMoney	59513	Up or Down & Rainbow (6 Suits)	4
DMoney	59514	Pink (6 Suits)	4
DMoney	64413	Rainbow (6 Suits)	4
DMoney	65006	Brown & Omni (6 Suits)	4
DMoney	65158	Pink (6 Suits)	4
DMoney	65661	Pink & Null (5 Suits)	4
DMoney	224387	No Variant	4
DMoney	228407	Pink (5 Suits)	4
DMoney	229311	Black (6 Suits)	4
DMoney	229373	Up or Down & Pink (5 Suits)	4
DMoney	229487	Rainbow & White (5 Suits)	4
DMoney	230308	Brown (6 Suits)	4
DMoney	233213	Black (6 Suits)	4
DMoney	237825	Brown-Fives & White (6 Suits)	4
DMoney	237872	Brown-Fives & White (6 Suits)	4
DMoney	238017	Light-Pink-Ones (5 Suits)	4
DMoney	238300	Rainbow (6 Suits)	4
DMoney	239171	White (5 Suits)	4
DMoney	239525	Brown-Ones & White (5 Suits)	4
DMoney	240499	Dark Pink (6 Suits)	4
DMoney	241790	No Variant	4
DMoney	245333	Brown-Fives & Pink (6 Suits)	4
DMoney	245989	Omni (6 Suits)	4
DMoney	247364	Rainbow (6 Suits)	4
DMoney	262894	Dual-Color (5 Suits)	4
DMoney	264485	6 Suits	4
DMoney	266810	Dual-Color (6 Suits)	4
DMoney	270851	Omni (6 Suits)	4
DMoney	277506	Null (6 Suits)	4
DMoney	279436	Rainbow (5 Suits)	4
DMoney	282020	Dark Prism (6 Suits)	4
DMoney	312065	No Variant	4
DMoney	321241	Cocoa Rainbow (6 Suits)	4
DMoney	323976	Black & Prism (5 Suits)	4
DMoney	690547	No Variant	4
DMoney	690948	White-Ones & Rainbow (6 Suits)	4
DMoney	696293	No Variant	4
DMoney	702411	Rainbow & Pink (6 Suits)	4
DMoney	702790	Light-Pink-Ones & Prism (6 Suits)	4
DMoney	708182	Null (5 Suits)	4
DMoney	711327	Rainbow & Prism (5 Suits)	4
DMoney	714318	Omni-Ones & White (6 Suits)	4
DMoney	724990	Rainbow & Brown (6 Suits)	4
DMoney	727883	Pink & Omni (6 Suits)	4
DMoney	727910	Pink-Ones & Brown (6 Suits)	4
DMoney	729022	Deceptive-Ones & Rainbow (6 Suits)	4
DMoney	729398	Brown & Omni (6 Suits)	4
DMoney	731209	Omni & Prism (6 Suits)	4
DMoney	731782	Rainbow (5 Suits)	4
DMoney	733169	Omni & Light Pink (6 Suits)	4
DMoney	737382	Dual-Color & Dark Rainbow (6 Suits)	4
DMoney	746367	Omni & Muddy Rainbow (6 Suits)	4
DMoney	746776	Rainbow (6 Suits)	4
DMoney	749112	Omni-Fives & Prism (6 Suits)	4
DMoney	753063	Muddy Rainbow & Prism (6 Suits)	4
DMoney	757547	Pink-Ones (6 Suits)	4
DMoney	759077	Light-Pink-Ones & Dark Pink (6 Suits)	4
DMoney	762546	Pink-Fives & Dark Prism (6 Suits)	4
DMoney	764869	Prism & Gray (6 Suits)	4
DMoney	766865	Rainbow-Fives (6 Suits)	4
DMoney	772839	Pink (6 Suits)	4
DMoney	773272	Omni-Ones & Brown (6 Suits)	4
DMoney	776589	Rainbow (6 Suits)	4
DMoney	777349	Pink-Fives & Light Pink (6 Suits)	4
DMoney	777381	Omni-Ones & Gray (6 Suits)	4
DMoney	778633	Brown-Ones (6 Suits)	4
DMoney	782533	Omni-Ones & Rainbow (6 Suits)	4
DMoney	782572	Rainbow (6 Suits)	4
DMoney	43036	White (6 Suits)	3
DMoney	43307	Brown (5 Suits)	3
DMoney	43876	No Variant	3
DMoney	44264	Rainbow (6 Suits)	3
DMoney	44520	No Variant	3
DMoney	44665	Brown (6 Suits)	3
DMoney	44862	Black (6 Suits)	3
DMoney	45290	Dark Brown (6 Suits)	3
DMoney	45416	No Variant	3
DMoney	46428	Rainbow (6 Suits)	3
DMoney	49916	Rainbow & White (5 Suits)	3
DMoney	51858	Black & Rainbow (6 Suits)	3
DMoney	51884	Color Mute (5 Suits)	3
DMoney	51887	Dark Pink (6 Suits)	3
DMoney	52153	Pink (6 Suits)	3
DMoney	55359	White (5 Suits)	3
DMoney	55867	Black (6 Suits)	3
DMoney	57713	Black (6 Suits)	3
DMoney	58807	Pink (6 Suits)	3
DMoney	59532	Black (5 Suits)	3
DMoney	59540	Muddy Rainbow (6 Suits)	3
DMoney	59569	Pink (4 Suits)	3
DMoney	60997	White (5 Suits)	3
DMoney	62395	Black & Pink (6 Suits)	3
DMoney	64419	Black (6 Suits)	3
