Player	Game id	Variant	BDR
TimeHoodie	99046	Black & Rainbow (6 Suits)	9
TimeHoodie	95521	Rainbow (6 Suits)	8
TimeHoodie	209530	6 Suits	8
TimeHoodie	752992	Dual-Color & Brown (6 Suits)	8
TimeHoodie	76168	Rainbow (6 Suits)	7
TimeHoodie	92916	Rainbow (6 Suits)	7
TimeHoodie	148151	Rainbow (6 Suits)	7
TimeHoodie	397759	White-Fives & Rainbow (6 Suits)	7
TimeHoodie	660518	Clue Starved & Omni (6 Suits)	7
TimeHoodie	712164	White Reversed (6 Suits)	7
TimeHoodie	775727	Prism & Dark Rainbow (6 Suits)	7
TimeHoodie	75051	Rainbow (5 Suits)	6
TimeHoodie	97365	Rainbow (6 Suits)	6
TimeHoodie	103269	White (6 Suits)	6
TimeHoodie	107520	Rainbow (6 Suits)	6
TimeHoodie	171078	Black & Dark Pink (6 Suits)	6
TimeHoodie	172954	Black (6 Suits)	6
TimeHoodie	191480	Special Mix (6 Suits)	6
TimeHoodie	209745	Light-Pink-Ones & White (5 Suits)	6
TimeHoodie	215137	Rainbow (6 Suits)	6
TimeHoodie	302827	6 Suits	6
TimeHoodie	324050	Brown (6 Suits)	6
TimeHoodie	327448	Muddy Rainbow (5 Suits)	6
TimeHoodie	337603	Prism (6 Suits)	6
TimeHoodie	420167	6 Suits	6
TimeHoodie	730022	Up or Down (6 Suits)	6
TimeHoodie	765109	Deceptive-Ones (6 Suits)	6
TimeHoodie	766604	Deceptive-Ones (6 Suits)	6
TimeHoodie	777272	Rainbow (6 Suits)	6
TimeHoodie	778666	Black (6 Suits)	6
TimeHoodie	786087	Clue Starved & Muddy Rainbow (6 Suits)	6
TimeHoodie	73947	No Variant	5
TimeHoodie	89400	Rainbow (6 Suits)	5
TimeHoodie	92177	Rainbow (6 Suits)	5
TimeHoodie	95552	Rainbow (6 Suits)	5
TimeHoodie	95582	Rainbow (6 Suits)	5
TimeHoodie	97377	Rainbow (6 Suits)	5
TimeHoodie	97552	No Variant	5
TimeHoodie	102860	Black (6 Suits)	5
