Note	Frequency (31123 in total)
re-clue	1
really)	1
reasonably	1
reclued	1
red)	1
redistributed	1
regret	1
repair	1
requires	1
respects	1
respond	1
responded	1
riding	1
rip	1
row	1
rubix'	1
rush	1
s	1
safe	1
safer:	1
said	1
save)	1
say	1
says	1
scary	1
screaming	1
sd	1
seconds	1
seem	1
seemed	1
seen	1
sees	1
self-finesse	1
self-finesse?	1
set	1
setup	1
simplest	1
sin	1
situation	1
slightly	1
smandon	1
snif	1
sooo	1
soooorry	1
sort	1
spip_b	1
squid	1
stalest	1
stalled	1
stalls	1
starts	1
stealing	1
still)	1
stipulations	1
stompy	1
stopping	1
strict	1
stronger	1
successfully	1
such	1
suck	1
suite	1
suppose	1
surprise	1
surprised	1
sus	1
suspicious	1
suuuuper	1
swine's	1
t	1
t100	1
t10:	1
t19-20:	1
t20:	1
t2:	1
t43:	1
t4:	1
t54	1
t58	1
t_t	1
takes	1
tc[cm]	1
tc[cm]?	1
tempo)	1
that's...i4?	1
that's...not	1
that...m5?	1
their	1
them	1
theorem	1
things	1
things)	1
thingy	1
this)	1
through	1
time's	1
timing	1
tiramisu	1
tiramisu1th	1
toby	1
tough	1
try	1
turn)	1
u	1
u-turn	1
u2345	1
u25	1
u_u	1
uhh	1
uhoh	1
unclear	1
understanding	1
unlikely)	1
unlock	1
unneeded	1
until	1
untouched	1
us	1
using	1
utds	1
utp	1
valuable	1
variant)	1
venhance	1
verified	1
visible	1
vtk	1
w4)	1
warm-up	1
warming	1
ways	1
weird:	1
what?)	1
whatever	1
whisper	1
wi4	1
will's	1
win	1
wish	1
witch	1
won	1
wondering	1
worked	1
works)	1
world	1
worse	1
worth	1
wth	1
wump	1
x2	1
xmil's	1
y2...and	1
y2/m2	1
y2/y3	1
y3/y4	1
y4x2	1
yeah	1
yeeeah	1
yellows	1
yet)	1
