player	variant	game_id	bdr
IAMJEFF	6 Suits	769328	0
IAMJEFF	Pink (3 Suits)	769433	0
IAMJEFF	Black & Light Pink (5 Suits)	769464	0
IAMJEFF	Black & Light Pink (5 Suits)	769470	0
IAMJEFF	Brown-Fives & Light Pink (5 Suits)	769566	0
IAMJEFF	Reversed (5 Suits)	770383	0
IAMJEFF	Black & Prism (5 Suits)	770399	0
IAMJEFF	Rainbow (5 Suits)	770418	0
IAMJEFF	Pink-Fives & Rainbow (5 Suits)	770422	0
IAMJEFF	Rainbow-Ones & White (4 Suits)	770438	0
IAMJEFF	Rainbow-Ones & Rainbow (6 Suits)	770459	0
IAMJEFF	Rainbow & Prism (3 Suits)	772798	0
IAMJEFF	Dark Pink (6 Suits)	772808	0
IAMJEFF	No Variant	772811	0
IAMJEFF	No Variant	772813	0
IAMJEFF	Brown-Fives & Light Pink (6 Suits)	772871	0
IAMJEFF	Up or Down & Rainbow (5 Suits)	773229	0
IAMJEFF	Rainbow & Muddy Rainbow (4 Suits)	778311	0
IAMJEFF	Light-Pink-Ones & Dark Pink (6 Suits)	780236	0
IAMJEFF	Pink & Dark Omni (5 Suits)	780255	0
IAMJEFF	Light Pink (4 Suits)	780279	0
IAMJEFF	Light Pink (4 Suits)	780287	0
IAMJEFF	Light Pink (4 Suits)	780291	0
IAMJEFF	No Variant	781232	0
IAMJEFF	White & Muddy Rainbow (3 Suits)	781236	0
IAMJEFF	Pink & Prism (3 Suits)	782461	0
IAMJEFF	Black & Muddy Rainbow (6 Suits)	782474	0
IAMJEFF	Rainbow & Omni (4 Suits)	783054	0
IAMJEFF	Null-Ones (4 Suits)	783339	0
IAMJEFF	Brown & Null (5 Suits)	783358	0
IAMJEFF	Rainbow-Fives (5 Suits)	783368	0
IAMJEFF	Dark Null (6 Suits)	784328	0
IAMJEFF	White & Light Pink (4 Suits)	784350	0
IAMJEFF	No Variant	784748	0
IAMJEFF	Pink-Ones & Black (5 Suits)	784859	0
IAMJEFF	Rainbow & Muddy Rainbow (4 Suits)	785784	0
IAMJEFF	Brown & Prism (4 Suits)	785792	0
IAMJEFF	Prism & Gray (6 Suits)	787329	0
IAMJEFF	Light-Pink-Ones (6 Suits)	793474	0
IAMJEFF	Muddy-Rainbow-Fives & Null (6 Suits)	795562	0
IAMJEFF	Dual-Color & White (6 Suits)	795586	0
IAMJEFF	Omni-Fives & Null (3 Suits)	795662	0
indego	Omni & Muddy Rainbow (6 Suits)	634223	10
indego	Color Mute (5 Suits)	417287	7
indego	Dark Brown (6 Suits)	423940	7
indego	Up or Down & Rainbow (6 Suits)	429823	7
indego	No Variant	378800	6
indego	No Variant	378964	6
indego	Prism (6 Suits)	381928	6
indego	Prism Reversed (6 Suits)	390283	6
indego	Black & Pink (6 Suits)	400159	6
indego	White-Fives & Rainbow (6 Suits)	427487	6
indego	Pink & Omni (6 Suits)	452016	6
indego	Up or Down & Omni (5 Suits)	484314	6
indego	Rainbow & Brown (6 Suits)	490292	6
indego	Brown (6 Suits)	523033	6
indego	6 Suits	527311	6
indego	White (6 Suits)	571824	6
indego	Up or Down & Omni (6 Suits)	590263	6
indego	Black & Omni (6 Suits)	592462	6
indego	No Variant	316155	5
indego	No Variant	378810	5
indego	White Reversed (6 Suits)	381710	5
indego	White (6 Suits)	381867	5
indego	Black (6 Suits)	383198	5
indego	Rainbow (6 Suits)	384994	5
indego	White (6 Suits)	388491	5
indego	No Variant	389458	5
indego	Up or Down (6 Suits)	390922	5
indego	Up or Down & White (6 Suits)	391378	5
indego	Black (6 Suits)	394988	5
indego	Special Mix (5 Suits)	395828	5
indego	Dual-Color Mix	401390	5
indego	Dual-Color Mix	404505	5
indego	Pink-Ones & Black (6 Suits)	408006	5
indego	Brown (6 Suits)	416043	5
indego	No Variant	417177	5
indego	Rainbow (6 Suits)	419994	5
indego	Pink (6 Suits)	425143	5
indego	Up or Down & Null (5 Suits)	430141	5
indego	Null (6 Suits)	430957	5
indego	Prism (5 Suits)	435699	5
indego	Brown & Null (5 Suits)	445691	5
indego	Pink (5 Suits)	449704	5
indego	Omni (6 Suits)	454191	5
indego	Brown (6 Suits)	466819	5
indego	Clue Starved & White (5 Suits)	479273	5
indego	Up or Down & Brown (6 Suits)	479311	5
indego	Black & Brown (6 Suits)	481155	5
indego	Rainbow (6 Suits)	482067	5
indego	Black & Light Pink (6 Suits)	486461	5
indego	Extremely Ambiguous & Light Pink (6 Suits)	493569	5
indego	Up or Down & Null (6 Suits)	498442	5
indego	Up or Down & Null (5 Suits)	512056	5
indego	Dual-Color & Cocoa Rainbow (6 Suits)	513046	5
indego	Pink & Gray Pink (6 Suits)	517750	5
indego	Brown & Omni (6 Suits)	517778	5
indego	Up or Down & Prism (5 Suits)	521317	5
indego	Up or Down & Prism (5 Suits)	521347	5
indego	Light-Pink-Ones & Omni (6 Suits)	528198	5
indego	Brown & Light Pink (6 Suits)	528830	5
indego	Pink-Ones & White (6 Suits)	529410	5
indego	Ambiguous Mix	530630	5
indego	Extremely Ambiguous & Dark Omni (6 Suits)	545806	5
indego	Rainbow & Omni (6 Suits)	550099	5
indego	Dark Omni (5 Suits)	562291	5
indego	Muddy Rainbow & Light Pink (6 Suits)	576339	5
indego	Clue Starved (6 Suits)	592554	5
indego	Up or Down & Omni (6 Suits)	639300	5
indego	No Variant	379869	4
indego	Rainbow (5 Suits)	382858	4
indego	Rainbow (6 Suits)	382923	4
indego	Reversed (6 Suits)	383922	4
indego	No Variant	384219	4
indego	Rainbow & Prism (6 Suits)	384918	4
indego	Prism (6 Suits)	387195	4
indego	Black & White (5 Suits)	390396	4
indego	No Variant	391230	4
indego	No Variant	394337	4
indego	Dual-Color Mix	396556	4
indego	Brown (6 Suits)	403022	4
indego	No Variant	404467	4
indego	Prism (6 Suits)	405068	4
indego	No Variant	405102	4
indego	White-Ones & Prism (6 Suits)	406308	4
indego	Dual-Color & Rainbow (6 Suits)	407180	4
indego	Pink & Prism (5 Suits)	407680	4
indego	No Variant	408831	4
indego	Black & White (6 Suits)	409067	4
indego	Dark Rainbow (6 Suits)	409415	4
indego	Black (6 Suits)	409808	4
indego	Dual-Color Mix	410893	4
indego	Black (6 Suits)	414199	4
indego	Muddy Rainbow & Dark Omni (6 Suits)	416222	4
indego	Pink & Light Pink (5 Suits)	422983	4
indego	Black & Prism (5 Suits)	425089	4
indego	Muddy-Rainbow-Ones & Dark Omni (6 Suits)	425499	4
indego	Up or Down & Omni (5 Suits)	426486	4
indego	Brown (6 Suits)	429892	4
indego	Muddy Rainbow & Dark Brown (5 Suits)	431143	4
indego	Dark Pink (6 Suits)	432758	4
indego	White & Light Pink (6 Suits)	435682	4
indego	Pink & Gray Pink (5 Suits)	436792	4
indego	Rainbow & Dark Pink (5 Suits)	439846	4
indego	Light Pink & Cocoa Rainbow (6 Suits)	440869	4
indego	Black & Muddy Rainbow (6 Suits)	443057	4
indego	Brown & Prism (5 Suits)	443221	4
indego	Brown & Dark Null (6 Suits)	446757	4
indego	Omni & Muddy Rainbow (6 Suits)	449418	4
indego	Up or Down & Omni (6 Suits)	450308	4
indego	Pink & Omni (6 Suits)	452038	4
indego	No Variant	455157	4
indego	No Variant	455192	4
indego	Brown & Gray Pink (5 Suits)	461350	4
indego	Totally Blind (6 Suits)	463889	4
indego	Omni & Muddy Rainbow (6 Suits)	467992	4
indego	Pink & Dark Omni (6 Suits)	468680	4
indego	Rainbow & Pink (6 Suits)	471385	4
indego	Brown (6 Suits)	472058	4
indego	Rainbow & Null (6 Suits)	475016	4
indego	Prism & Dark Pink (6 Suits)	475669	4
indego	White & Dark Omni (6 Suits)	476768	4
indego	Black & Muddy Rainbow (6 Suits)	476930	4
indego	Rainbow & Omni (6 Suits)	478922	4
indego	Dual-Color & White (6 Suits)	479209	4
indego	Black & Omni (6 Suits)	484836	4
indego	Muddy Rainbow (6 Suits)	485906	4
indego	Clue Starved & Brown (6 Suits)	486675	4
indego	Clue Starved & White (6 Suits)	487318	4
indego	Rainbow & Brown (6 Suits)	490287	4
indego	Null (5 Suits)	492601	4
indego	Black & White (6 Suits)	492706	4
indego	Extremely Ambiguous & Light Pink (6 Suits)	493589	4
indego	Up or Down & Light Pink (6 Suits)	493900	4
indego	Omni-Fives & Dark Omni (6 Suits)	496885	4
indego	No Variant	497286	4
indego	Gray (6 Suits)	497331	4
indego	Up or Down & Null (6 Suits)	498465	4
indego	Special Mix (5 Suits)	499205	4
indego	Null (6 Suits)	501320	4
indego	White & Light Pink (5 Suits)	502622	4
indego	Up or Down & White (6 Suits)	505612	4
indego	Pink & Dark Prism (6 Suits)	508580	4
indego	Omni (6 Suits)	512483	4
indego	No Variant	514753	4
indego	White & Prism (5 Suits)	515035	4
indego	Pink & Gray Pink (6 Suits)	516736	4
indego	Up or Down & White (6 Suits)	518489	4
indego	Rainbow & Gray Pink (6 Suits)	519413	4
indego	Rainbow & Gray Pink (6 Suits)	519420	4
indego	Up or Down & White (6 Suits)	521284	4
indego	Rainbow & Omni (6 Suits)	522769	4
indego	Black & Brown (6 Suits)	523354	4
indego	White & Light Pink (6 Suits)	525972	4
indego	Brown & Dark Rainbow (6 Suits)	535254	4
indego	Muddy Rainbow & Dark Rainbow (6 Suits)	537553	4
indego	Null (5 Suits)	538242	4
indego	Up or Down & White (5 Suits)	547546	4
indego	Brown & Cocoa Rainbow (6 Suits)	548489	4
indego	Brown & Cocoa Rainbow (6 Suits)	548524	4
indego	Brown & Cocoa Rainbow (6 Suits)	550315	4
indego	No Variant	555238	4
indego	Brown & Dark Rainbow (6 Suits)	560140	4
indego	Up or Down & Rainbow (5 Suits)	573399	4
indego	Clue Starved & Rainbow (6 Suits)	577202	4
indego	Up or Down & Prism (6 Suits)	580996	4
indego	Up or Down & Prism (6 Suits)	581008	4
indego	Dark Prism Reversed (6 Suits)	586750	4
indego	Pink & Null (6 Suits)	587886	4
indego	Special Mix (6 Suits)	590726	4
indego	Special Mix (6 Suits)	591356	4
indego	Dark Omni (6 Suits)	633452	4
indego	White & Omni (6 Suits)	642896	4
indego	Rainbow (6 Suits)	665556	4
indego	Up or Down & White (5 Suits)	670297	4
indego	Up or Down & Muddy Rainbow (6 Suits)	689340	4
indego	Rainbow-Ones & Omni (6 Suits)	715675	4
indego	Up or Down & White (6 Suits)	753589	4
indego	Brown-Fives & Dark Brown (6 Suits)	757217	4
indego	No Variant	310744	3
indego	No Variant	316143	3
indego	No Variant	377623	3
indego	No Variant	377765	3
indego	No Variant	379098	3
indego	No Variant	381685	3
indego	No Variant	382030	3
indego	Rainbow (6 Suits)	382891	3
indego	Rainbow (5 Suits)	383880	3
indego	No Variant	384062	3
indego	Rainbow & Prism (6 Suits)	384920	3
indego	Rainbow (6 Suits)	385023	3
indego	Prism (5 Suits)	385189	3
indego	Prism (6 Suits)	385759	3
indego	Color Blind (5 Suits)	386219	3
indego	Color Blind (5 Suits)	386226	3
indego	Up or Down (6 Suits)	386314	3
indego	Prism (6 Suits)	387183	3
indego	Rainbow (5 Suits)	387343	3
indego	Rainbow (5 Suits)	387401	3
indego	Prism (6 Suits)	389198	3
indego	Prism (6 Suits)	389250	3
indego	White & Prism (6 Suits)	389554	3
indego	Rainbow & Pink (6 Suits)	389808	3
indego	Pink & Prism (6 Suits)	389836	3
indego	No Variant	391019	3
indego	Rainbow (5 Suits)	391283	3
indego	Omni (6 Suits)	392708	3
indego	No Variant	394502	3
indego	Reversed (6 Suits)	395415	3
indego	Special Mix (5 Suits)	395869	3
indego	Dual-Color Mix	396576	3
indego	Black & Prism (6 Suits)	397746	3
indego	Dual-Color Mix	397976	3
indego	Omni (4 Suits)	401185	3
indego	No Variant	401309	3
indego	Up or Down & Prism (5 Suits)	402431	3
indego	White (6 Suits)	403212	3
indego	No Variant	405085	3
indego	No Variant	405090	3
indego	Omni (6 Suits)	405146	3
indego	Brown & Dark Rainbow (5 Suits)	405191	3
indego	Omni & Light Pink (5 Suits)	406319	3
indego	Rainbow-Fives (6 Suits)	406328	3
indego	Muddy-Rainbow-Fives & Prism (4 Suits)	406334	3
indego	Up or Down (5 Suits)	406865	3
indego	Up or Down (5 Suits)	406958	3
indego	Pink (5 Suits)	407552	3
indego	Brown (4 Suits)	407600	3
indego	Omni (3 Suits)	407814	3
indego	No Variant	408952	3
indego	Dark Prism (6 Suits)	410047	3
indego	Prism (6 Suits)	410656	3
indego	Rainbow-Fives & Null (6 Suits)	410765	3
indego	Rainbow (5 Suits)	410961	3
indego	Cow & Pig (6 Suits)	411268	3
indego	4 Suits	411659	3
indego	No Variant	413805	3
indego	No Variant	413838	3
indego	Black (6 Suits)	414271	3
indego	Rainbow & Pink (6 Suits)	414375	3
indego	Rainbow & Pink (6 Suits)	414397	3
indego	Rainbow & Gray (6 Suits)	415104	3
indego	Muddy Rainbow & Dark Pink (6 Suits)	415873	3
indego	White-Ones & White (5 Suits)	416888	3
indego	Rainbow (5 Suits)	417382	3
indego	Pink & Brown (5 Suits)	417430	3
indego	Black & Pink (6 Suits)	417520	3
indego	Pink & Light Pink (5 Suits)	419660	3
indego	Black (6 Suits)	420879	3
indego	Muddy Rainbow & Dark Prism (5 Suits)	421113	3
indego	No Variant	421140	3
indego	Pink & Dark Prism (5 Suits)	421198	3
indego	Muddy Rainbow & Dark Prism (5 Suits)	421217	3
indego	Dark Omni (5 Suits)	421290	3
indego	Dark Omni (5 Suits)	421310	3
indego	No Variant	422135	3
indego	Pink & Gray (6 Suits)	422901	3
indego	Dark Brown (6 Suits)	423093	3
indego	Pink & Omni (5 Suits)	425172	3
indego	Up or Down & Omni (5 Suits)	425724	3
indego	White & Omni (5 Suits)	426344	3
indego	Black & Light Pink (5 Suits)	426443	3
indego	Brown & Omni (6 Suits)	427649	3
indego	Prism (6 Suits)	428797	3
indego	Rainbow & Null (6 Suits)	429096	3
indego	Rainbow & Null (6 Suits)	429111	3
indego	Rainbow & Null (6 Suits)	429179	3
indego	6 Suits	429735	3
indego	Pink & Omni (5 Suits)	429838	3
indego	Brown (6 Suits)	429873	3
indego	Black (5 Suits)	430286	3
indego	Up or Down & Brown (5 Suits)	430549	3
indego	Up or Down & Brown (5 Suits)	430619	3
indego	Pink & Dark Omni (5 Suits)	432267	3
indego	Omni & Muddy Rainbow (5 Suits)	432793	3
indego	Omni (6 Suits)	433224	3
indego	Omni-Fives (6 Suits)	433676	3
indego	Rainbow & Omni (6 Suits)	434813	3
indego	Dark Prism (5 Suits)	434856	3
indego	Omni & Gray Pink (5 Suits)	434875	3
indego	No Variant	435354	3
indego	Brown-Fives & Rainbow (5 Suits)	435517	3
indego	Light Pink & Dark Prism (6 Suits)	436560	3
indego	Pink & Gray Pink (5 Suits)	436753	3
indego	Black & Brown (6 Suits)	437303	3
indego	White & Dark Omni (5 Suits)	439041	3
indego	Light Pink (6 Suits)	439245	3
indego	Omni-Fives (5 Suits)	439801	3
indego	Omni-Fives (5 Suits)	439816	3
indego	Throw It in a Hole & Brown (6 Suits)	439996	3
indego	Throw It in a Hole & Brown (6 Suits)	440013	3
indego	Up or Down & Prism (5 Suits)	440552	3
indego	Rainbow & Dark Null (6 Suits)	440782	3
indego	Dark Pink & Dark Prism (6 Suits)	440815	3
indego	White & Muddy Rainbow (6 Suits)	440968	3
indego	Black (6 Suits)	441898	3
indego	Special Mix (5 Suits)	442145	3
indego	Special Mix (5 Suits)	442255	3
indego	Dual-Color (5 Suits)	442428	3
indego	Black & Muddy Rainbow (6 Suits)	443065	3
indego	Up or Down & White (5 Suits)	443102	3
indego	Clue Starved & Rainbow (5 Suits)	443178	3
indego	Black (6 Suits)	444254	3
indego	Black & Omni (5 Suits)	444556	3
indego	Rainbow & Cocoa Rainbow (5 Suits)	444922	3
indego	Rainbow & Cocoa Rainbow (5 Suits)	445549	3
indego	Rainbow & Pink (5 Suits)	445860	3
indego	No Variant	445897	3
indego	Rainbow & Pink (5 Suits)	445931	3
indego	Rainbow & Gray (5 Suits)	447243	3
indego	Rainbow & Gray (5 Suits)	447284	3
indego	Gray (6 Suits)	447345	3
indego	Rainbow-Ones (5 Suits)	447518	3
indego	Null & Muddy Rainbow (5 Suits)	447751	3
indego	Up or Down & Null (5 Suits)	448498	3
indego	Up or Down & Brown (6 Suits)	448877	3
indego	Rainbow-Ones & Brown (5 Suits)	449193	3
indego	No Variant	449351	3
indego	Omni & Muddy Rainbow (6 Suits)	449451	3
indego	Pink (5 Suits)	449714	3
indego	Omni & Muddy Rainbow (5 Suits)	449763	3
indego	Brown & Light Pink (6 Suits)	450287	3
indego	Up or Down & Omni (5 Suits)	450298	3
indego	Up or Down & Omni (6 Suits)	450332	3
indego	Omni & Dark Null (6 Suits)	450613	3
indego	Muddy Rainbow (6 Suits)	450679	3
indego	Null-Ones & Black (6 Suits)	452370	3
indego	Omni & Cocoa Rainbow (6 Suits)	455135	3
indego	Omni & Light Pink (6 Suits)	455215	3
indego	Pink-Fives & Gray (5 Suits)	455542	3
indego	Clue Starved (6 Suits)	455566	3
indego	White & Dark Rainbow (6 Suits)	455972	3
indego	Null (6 Suits)	456389	3
indego	Gray (5 Suits)	456510	3
indego	White-Fives & Pink (6 Suits)	457787	3
indego	Rainbow & White (6 Suits)	459790	3
indego	Dark Omni (6 Suits)	459978	3
indego	Pink & Dark Omni (6 Suits)	461426	3
indego	Pink & Dark Omni (6 Suits)	461441	3
indego	Rainbow (6 Suits)	461517	3
indego	Dark Null (6 Suits)	461536	3
indego	Up or Down & Null (6 Suits)	462579	3
indego	White & Muddy Rainbow (6 Suits)	463428	3
indego	Dark Null (5 Suits)	463648	3
indego	Null & Prism (6 Suits)	463976	3
indego	No Variant	464557	3
indego	Up or Down & Prism (6 Suits)	464766	3
indego	Pink-Ones & Null (5 Suits)	465911	3
indego	Up or Down & Rainbow (6 Suits)	467205	3
indego	Rainbow & Pink (5 Suits)	467279	3
indego	Brown & Gray (5 Suits)	467450	3
indego	Rainbow & Omni (6 Suits)	468814	3
indego	Pink & Cocoa Rainbow (6 Suits)	468958	3
indego	Dark Null (5 Suits)	469637	3
indego	Black (5 Suits)	469900	3
indego	Black (5 Suits)	470153	3
indego	Null (5 Suits)	470892	3
indego	Brown (6 Suits)	472083	3
indego	Brown (6 Suits)	472164	3
indego	Rainbow & Pink (5 Suits)	472453	3
indego	Up or Down & Omni (5 Suits)	473785	3
indego	Rainbow & Brown (6 Suits)	474255	3
indego	Gray (5 Suits)	474288	3
indego	Brown (6 Suits)	474441	3
indego	Omni (6 Suits)	474954	3
indego	White & Prism (6 Suits)	475233	3
indego	White & Prism (6 Suits)	475267	3
indego	White & Omni (6 Suits)	476753	3
indego	White & Omni (6 Suits)	476766	3
indego	Black & Muddy Rainbow (6 Suits)	476895	3
indego	Rainbow & Prism (5 Suits)	478034	3
indego	Up or Down & Rainbow (6 Suits)	478053	3
indego	Dark Rainbow (5 Suits)	478775	3
indego	Pink & White (5 Suits)	478877	3
indego	Rainbow & Gray Pink (6 Suits)	478917	3
indego	Clue Starved & Pink (6 Suits)	478941	3
indego	Clue Starved & Pink (6 Suits)	479292	3
indego	Dual-Color & Prism (6 Suits)	480018	3
indego	Dark Pink (6 Suits)	481020	3
indego	Dark Pink (6 Suits)	481106	3
indego	Rainbow (6 Suits)	482030	3
indego	Clue Starved & Pink (5 Suits)	482352	3
indego	Rainbow & Omni (6 Suits)	483163	3
indego	Up or Down & Omni (5 Suits)	484318	3
indego	Brown & Dark Prism (6 Suits)	484321	3
indego	Clue Starved & Brown (6 Suits)	484590	3
indego	Clue Starved & White (6 Suits)	484677	3
indego	Dual-Color & Prism (6 Suits)	486345	3
indego	Up or Down & Omni (5 Suits)	486404	3
indego	Clue Starved & Brown (6 Suits)	486530	3
indego	Clue Starved & Brown (6 Suits)	486542	3
indego	Up or Down & Pink (6 Suits)	487264	3
indego	Up or Down (6 Suits)	490559	3
indego	Up or Down (6 Suits)	490587	3
indego	Dual-Color & Pink (6 Suits)	492039	3
indego	Rainbow & Omni (6 Suits)	492051	3
indego	Clue Starved (5 Suits)	492552	3
indego	Null (5 Suits)	492651	3
indego	Up or Down & Null (6 Suits)	494945	3
indego	Brown-Ones & Black (5 Suits)	495311	3
indego	Light Pink (5 Suits)	496373	3
indego	White & Prism (5 Suits)	496772	3
indego	Gray (6 Suits)	497295	3
indego	Dual-Color & Prism (6 Suits)	498221	3
indego	Brown & Muddy Rainbow (5 Suits)	499609	3
indego	Pink & White (6 Suits)	499719	3
indego	Rainbow (5 Suits)	499762	3
indego	Light-Pink-Fives & White (5 Suits)	500286	3
indego	Muddy Rainbow & Dark Brown (6 Suits)	501588	3
indego	Rainbow & Muddy Rainbow (6 Suits)	501706	3
indego	Rainbow & Muddy Rainbow (6 Suits)	501714	3
indego	Ambiguous & Rainbow (5 Suits)	501750	3
indego	Up or Down & Prism (6 Suits)	501756	3
indego	Null (5 Suits)	501817	3
indego	Black & Rainbow (6 Suits)	502284	3
indego	Omni & Dark Pink (6 Suits)	503640	3
indego	No Variant	506677	3
indego	Gray Pink (6 Suits)	506938	3
indego	Brown & Muddy Rainbow (5 Suits)	507025	3
indego	Dual-Color (6 Suits)	507522	3
indego	Dual-Color (6 Suits)	507548	3
indego	Dual-Color & Black (6 Suits)	508455	3
indego	Brown & Omni (6 Suits)	508506	3
indego	Black & Rainbow (5 Suits)	509202	3
indego	Dark Rainbow Reversed (6 Suits)	509346	3
indego	White & Cocoa Rainbow (5 Suits)	509448	3
indego	Pink & Omni (6 Suits)	510203	3
indego	Pink & Omni (6 Suits)	510219	3
indego	Up or Down & Null (5 Suits)	512036	3
indego	Omni & Prism (6 Suits)	512239	3
indego	Omni (6 Suits)	512556	3
indego	White & Cocoa Rainbow (6 Suits)	512701	3
indego	Omni & Prism (6 Suits)	512723	3
indego	Dual-Color & Cocoa Rainbow (6 Suits)	513042	3
indego	Rainbow & Gray (6 Suits)	513090	3
indego	Pink & Dark Prism (6 Suits)	513342	3
indego	Light Pink (4 Suits)	513843	3
indego	Black & Brown (6 Suits)	513848	3
indego	Up or Down & Pink (6 Suits)	515630	3
indego	Dark Pink & Dark Omni (6 Suits)	516014	3
indego	Up or Down (6 Suits)	516783	3
indego	Black & Rainbow (6 Suits)	517702	3
indego	No Variant	517859	3
indego	4 Suits	518582	3
indego	Pink & Gray Pink (6 Suits)	518606	3
indego	Pink-Ones & White (6 Suits)	518628	3
indego	Pink-Ones & White (6 Suits)	518638	3
indego	Up or Down & Brown (6 Suits)	522158	3
indego	Pink & Prism (6 Suits)	522391	3
indego	Dual-Color & Muddy Rainbow (6 Suits)	522970	3
indego	Alternating Clues & Black (6 Suits)	524162	3
indego	Up or Down (6 Suits)	524771	3
indego	Pink-Ones & Pink (6 Suits)	525213	3
indego	White & Light Pink (6 Suits)	525957	3
indego	Up or Down & Muddy Rainbow (6 Suits)	526951	3
indego	Clue Starved (6 Suits)	526983	3
indego	6 Suits	527321	3
indego	Light-Pink-Ones (5 Suits)	528256	3
indego	Light-Pink-Ones & Omni (6 Suits)	528281	3
indego	Up or Down & Prism (6 Suits)	529361	3
indego	Up or Down & Prism (6 Suits)	529531	3
indego	Ambiguous Mix	529976	3
indego	Brown (6 Suits)	530738	3
indego	Ambiguous & Dual-Color	534609	3
indego	Muddy Rainbow & Dark Rainbow (6 Suits)	537576	3
indego	Extremely Ambiguous & Black (6 Suits)	538228	3
indego	Dual-Color Mix	538403	3
indego	Black & Rainbow (5 Suits)	540095	3
indego	Up or Down (6 Suits)	541050	3
indego	Null & Light Pink (5 Suits)	541236	3
indego	White & Muddy Rainbow (6 Suits)	541281	3
indego	Black & Light Pink (6 Suits)	541880	3
indego	Rainbow & Muddy Rainbow (4 Suits)	542749	3
indego	Brown & Muddy Rainbow (5 Suits)	544401	3
indego	Up or Down & Pink (6 Suits)	544431	3
indego	Up or Down & Pink (6 Suits)	544451	3
indego	Brown & Muddy Rainbow (6 Suits)	545815	3
indego	Brown & Cocoa Rainbow (6 Suits)	548567	3
indego	Cow & Pig (6 Suits)	550351	3
indego	Cow & Pig (6 Suits)	550386	3
indego	Null-Ones (6 Suits)	551813	3
indego	Dual-Color & Muddy Rainbow (6 Suits)	561154	3
indego	Up or Down & Pink (5 Suits)	561173	3
indego	Omni & Light Pink (6 Suits)	561304	3
indego	Prism (6 Suits)	562319	3
indego	No Variant	564715	3
indego	Rainbow & Gray Pink (5 Suits)	566127	3
indego	Pink & Omni (4 Suits)	570835	3
indego	Rainbow-Fives & Black (6 Suits)	570901	3
indego	Up or Down & Rainbow (5 Suits)	573439	3
indego	Alternating Clues & Brown (5 Suits)	574366	3
indego	Muddy Rainbow & Light Pink (6 Suits)	576343	3
indego	Throw It in a Hole & Brown (5 Suits)	583614	3
indego	6 Suits	583657	3
indego	Omni & Dark Brown (5 Suits)	586838	3
indego	Up or Down & Prism (6 Suits)	590224	3
indego	Rainbow & Dark Pink (6 Suits)	590565	3
indego	Clue Starved (6 Suits)	592543	3
indego	Light Pink & Dark Brown (6 Suits)	593923	3
indego	Rainbow-Fives & Black (5 Suits)	596858	3
indego	Light Pink & Dark Brown (6 Suits)	597566	3
indego	Light Pink & Gray (6 Suits)	605699	3
indego	6 Suits	615600	3
indego	No Variant	633266	3
indego	Rainbow (6 Suits)	634180	3
indego	Pink (6 Suits)	634187	3
indego	White-Ones & Black (6 Suits)	634231	3
indego	Clue Starved & Pink (5 Suits)	641065	3
indego	Brown-Fives & Brown (6 Suits)	648428	3
indego	Rainbow (5 Suits)	650782	3
indego	Prism & Gray (6 Suits)	667475	3
indego	Up or Down & Rainbow (5 Suits)	670262	3
indego	Light Pink & Dark Brown (6 Suits)	670882	3
indego	Muddy-Rainbow-Ones & White (6 Suits)	673273	3
indego	Pink & Gray (6 Suits)	674251	3
indego	Pink-Ones & Dark Brown (6 Suits)	693396	3
indego	Dual-Color & Black (6 Suits)	698086	3
indego	Critical Fours (6 Suits)	699860	3
indego	Critical Fours (6 Suits)	700131	3
indego	Rainbow & Dark Omni (5 Suits)	706155	3
indego	Up or Down & Light Pink (6 Suits)	706931	3
indego	Up or Down & White (6 Suits)	715962	3
indego	Brown-Fives & Dark Brown (6 Suits)	757201	3
indego	No Variant	758805	3
indego	Black & Rainbow (6 Suits)	769806	3
indego	Pink & Brown (6 Suits)	772979	3
indego	No Variant	778075	3
indego	Omni & Prism (6 Suits)	791081	3
indego	No Variant	310732	2
indego	No Variant	377557	2
indego	No Variant	377759	2
indego	No Variant	378791	2
indego	No Variant	378854	2
indego	No Variant	379153	2
indego	No Variant	379713	2
indego	No Variant	379733	2
indego	No Variant	379861	2
indego	No Variant	379879	2
indego	No Variant	381624	2
indego	Rainbow (6 Suits)	381784	2
indego	No Variant	381805	2
indego	No Variant	381880	2
indego	No Variant	381959	2
indego	No Variant	381992	2
indego	6 Suits	382693	2
indego	Rainbow (5 Suits)	382747	2
indego	White (5 Suits)	382755	2
indego	No Variant	382969	2
indego	No Variant	383036	2
indego	No Variant	383082	2
indego	No Variant	383246	2
indego	Black (6 Suits)	383852	2
indego	No Variant	383898	2
indego	Brown (6 Suits)	383951	2
indego	No Variant	384190	2
indego	Rainbow & Prism (6 Suits)	384925	2
indego	Muddy Rainbow (6 Suits)	384950	2
indego	Prism (6 Suits)	385723	2
indego	Prism (6 Suits)	385791	2
indego	No Variant	385995	2
indego	Throw It in a Hole (5 Suits)	386183	2
indego	Duck (4 Suits)	386249	2
indego	No Variant	387121	2
indego	Prism (6 Suits)	387187	2
indego	No Variant	388532	2
indego	No Variant	388601	2
indego	No Variant	388650	2
indego	Prism (6 Suits)	389233	2
indego	No Variant	389421	2
indego	No Variant	389433	2
indego	Black (6 Suits)	389724	2
indego	Rainbow (5 Suits)	390234	2
indego	Reversed (6 Suits)	390276	2
indego	Black (5 Suits)	390291	2
