Player name	W/L(%)	Total games	Easy	Null	Single dark	Double dark
Feer	76.47	30	53.33	10.0	36.67	0.0
plus	36.36	30	80.0	0.0	20.0	0.0
Pikachu	35.29	23	91.3	0.0	8.7	0.0
hanabornoob	33.33	24	58.33	0.0	33.33	8.33
honzas	30.95	55	83.64	0.0	16.36	0.0
awe	26.09	58	63.79	0.0	36.21	0.0
Maiorskills	26.09	29	75.86	3.45	20.69	0.0
Valetta6789	25.44	2737	43.55	3.73	42.82	9.9
asaelr	25.1	633	47.55	4.27	42.65	5.53
melwen	23.81	26	76.92	11.54	11.54	0.0
NoMercy	23.81	52	40.38	23.08	28.85	7.69
Floriman	22.96	407	61.43	1.72	36.36	0.49
micerang	22.6	472	53.39	8.05	35.59	2.97
sjdrodge	22.45	60	61.67	0.0	38.33	0.0
Nitrate	22.22	22	81.82	4.55	13.64	0.0
Ptheven	21.43	51	68.63	3.92	27.45	0.0
invarse	20.48	100	67.0	8.0	25.0	0.0
sephiroth	20.0	24	75.0	4.17	20.83	0.0
Kyle	19.35	771	56.03	9.21	31.65	3.11
wortel	19.05	75	72.0	12.0	14.67	1.33
kimbifille	18.49	141	43.26	4.26	48.94	3.55
Libster	18.18	169	52.66	2.96	39.64	4.73
Livia	18.11	600	52.33	9.83	35.33	2.5
scharkbite	18.09	679	46.69	6.77	45.95	0.59
Dr_Kakashi	18.0	485	67.84	4.12	23.71	4.33
Razvogor	17.57	87	55.17	3.45	41.38	0.0
RaKXeR	17.31	122	62.3	1.64	29.51	6.56
kopen	17.0	289	48.1	9.0	41.52	1.38
padi	16.67	21	66.67	0.0	33.33	0.0
Romain672	16.28	250	54.4	0.4	44.4	0.8
Sucubis	15.93	131	51.15	4.58	41.98	2.29
pianoblook	15.0	46	58.7	2.17	39.13	0.0
jeep	14.81	31	77.42	0.0	22.58	0.0
duckmammal	14.29	40	62.5	0.0	37.5	0.0
kodomazer	14.29	88	55.68	0.0	40.91	3.41
Cory	13.79	33	60.61	6.06	33.33	0.0
sankala fan	13.56	67	43.28	16.42	40.3	0.0
IAMJEFF	12.8	2688	32.22	13.5	27.53	26.75
Yeesh	11.11	40	40.0	22.5	37.5	0.0
indego	10.71	31	45.16	0.0	54.84	0.0
florrat2	10.53	84	39.29	20.24	40.48	0.0
Zamiel	9.64	1012	37.15	12.06	49.11	1.68
Jake_Stiles	9.63	205	43.41	8.29	43.9	4.39
DMoney	8.61	164	50.0	7.93	37.8	4.27
Lel0uch	8.16	53	13.21	5.66	81.13	0.0
